node_id,source_database,source_id,record_type,metal_count,metals_str,cn_list,shape_best_list,donor_set,bridge_types,haptic_modes,L0,L1,L2,L3,ligand_signature
MONO_ABEGOG,CSD_molecular,ABEGOG,mononuclear,1,Zn,5,TBPY,"N,N,O,O,O",,,Zn|CN:5,Zn|CN:5|Shape:TBPY,Zn|CN:5|Shape:TBPY|Donors:N+N+O+O+O|Bridges:0,9856b9b06972,N+N+O+O+O
MONO_ABEHAT,CSD_molecular,ABEHAT,mononuclear,1,Ag,3,TP,"N,N,N",,,Ag|CN:3,Ag|CN:3|Shape:TP,Ag|CN:3|Shape:TP|Donors:N+N+N|Bridges:0,712360d0c76b,N+N+N
MONO_ABEHAU,CSD_molecular,ABEHAU,mononuclear,1,Pt,6,OC,"C,C,C,N,P,P",,,Pt|CN:6,Pt|CN:6|Shape:OC,Pt|CN:6|Shape:OC|Donors:C+C+C+N+P+P|Bridges:0,334be8566d1c,C+C+C+N+P+P
MONO_ABEHEX,CSD_molecular,ABEHEX,mononuclear,1,Ag,3,TP,"N,N,N",,,Ag|CN:3,Ag|CN:3|Shape:TP,Ag|CN:3|Shape:TP|Donors:N+N+N|Bridges:0,712360d0c76b,N+N+N
MONO_ABEHIB,CSD_molecular,ABEHIB,mononuclear,1,Ag,3,TP,"N,N,N",,,Ag|CN:3,Ag|CN:3|Shape:TP,Ag|CN:3|Shape:TP|Donors:N+N+N|Bridges:0,712360d0c76b,N+N+N
MONO_ABEJAS,CSD_molecular,ABEJAS,mononuclear,1,Rh,5,TBPY,"C,C,I,P,P",,,Rh|CN:5,Rh|CN:5|Shape:TBPY,Rh|CN:5|Shape:TBPY|Donors:C+C+I+P+P|Bridges:0,b15412164d58,C+C+I+P+P
MONO_ABEJIA,CSD_molecular,ABEJIA,mononuclear,1,Rh,4,SP,"C,P,P,P",,,Rh|CN:4,Rh|CN:4|Shape:SP,Rh|CN:4|Shape:SP|Donors:C+P+P+P|Bridges:0,be154b54ee94,C+P+P+P
MONO_ABEJOG,CSD_molecular,ABEJOG,mononuclear,1,Rh,4,SP,"C,P,P,P",,,Rh|CN:4,Rh|CN:4|Shape:SP,Rh|CN:4|Shape:SP|Donors:C+P+P+P|Bridges:0,be154b54ee94,C+P+P+P
MONO_ABEJUM,CSD_molecular,ABEJUM,mononuclear,1,Ru,5,TBPY,"C,C,Cl,Cl,O",,,Ru|CN:5,Ru|CN:5|Shape:TBPY,Ru|CN:5|Shape:TBPY|Donors:C+C+Cl+Cl+O|Bridges:0,e25bd244a32d,C+C+Cl+Cl+O
MONO_ABEJUM01,CSD_molecular,ABEJUM01,mononuclear,1,Ru,5,TBPY,"C,C,Cl,Cl,O",,,Ru|CN:5,Ru|CN:5|Shape:TBPY,Ru|CN:5|Shape:TBPY|Donors:C+C+Cl+Cl+O|Bridges:0,e25bd244a32d,C+C+Cl+Cl+O
MONO_ABEJUM04,CSD_molecular,ABEJUM04,mononuclear,1,Ru,5,TBPY,"C,C,Cl,Cl,O",,,Ru|CN:5,Ru|CN:5|Shape:TBPY,Ru|CN:5|Shape:TBPY|Donors:C+C+Cl+Cl+O|Bridges:0,e25bd244a32d,C+C+Cl+Cl+O
MONO_ABEKIF,CSD_molecular,ABEKIF,mononuclear,1,Pt,6,OC,"C,C,C,N,P,P",,,Pt|CN:6,Pt|CN:6|Shape:OC,Pt|CN:6|Shape:OC|Donors:C+C+C+N+P+P|Bridges:0,334be8566d1c,C+C+C+N+P+P
MONO_ABELOK,CSD_molecular,ABELOK,mononuclear,1,Au,2,L,"C,Cl",,,Au|CN:2,Au|CN:2|Shape:L,Au|CN:2|Shape:L|Donors:C+Cl|Bridges:0,6149550b3cb7,C+Cl
MONO_ABELSO,CSD_molecular,ABELSO,mononuclear,1,Ni,4,SP,"N,N,N,N",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,58f60b74ac30,N+N+N+N
MONO_ABEMAX,CSD_molecular,ABEMAX,mononuclear,1,Fe,3,TP,"C,N,N",,,Fe|CN:3,Fe|CN:3|Shape:TP,Fe|CN:3|Shape:TP|Donors:C+N+N|Bridges:0,e8dadd3791c3,C+N+N
MONO_ABENAW,CSD_molecular,ABENAW,mononuclear,1,Zr,5,TBPY,"C,C,N,N,N",,,Zr|CN:5,Zr|CN:5|Shape:TBPY,Zr|CN:5|Shape:TBPY|Donors:C+C+N+N+N|Bridges:0,7f214b8ed8a5,C+C+N+N+N
MONO_ABENAW01,CSD_molecular,ABENAW01,mononuclear,1,Zr,5,TBPY,"C,C,N,N,N",,,Zr|CN:5,Zr|CN:5|Shape:TBPY,Zr|CN:5|Shape:TBPY|Donors:C+C+N+N+N|Bridges:0,7f214b8ed8a5,C+C+N+N+N
MONO_ABENIH,CSD_molecular,ABENIH,mononuclear,1,Ag,3,TP,"N,N,N",,,Ag|CN:3,Ag|CN:3|Shape:TP,Ag|CN:3|Shape:TP|Donors:N+N+N|Bridges:0,712360d0c76b,N+N+N
MONO_ABENRE,CSD_molecular,ABENRE,mononuclear,1,Re,6,OC,"Br,Br,Br,Br,N,O",,,Re|CN:6,Re|CN:6|Shape:OC,Re|CN:6|Shape:OC|Donors:Br+Br+Br+Br+N+O|Bridges:0,6a038612ccd1,Br+Br+Br+Br+N+O
MONO_ABEPAA,CSD_molecular,ABEPAA,mononuclear,1,Ni,4,SP,"C,Cl,P,P",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:C+Cl+P+P|Bridges:0,bdf01a449a12,C+Cl+P+P
MONO_ABEPEE,CSD_molecular,ABEPEE,mononuclear,1,Ni,4,SP,"C,Cl,P,P",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:C+Cl+P+P|Bridges:0,bdf01a449a12,C+Cl+P+P
MONO_ABEPOM,CSD_molecular,ABEPOM,mononuclear,1,Re,4,SP,"O,O,O,O",,,Re|CN:4,Re|CN:4|Shape:SP,Re|CN:4|Shape:SP|Donors:O+O+O+O|Bridges:0,a102536c0aad,O+O+O+O
MONO_ABEQUT,CSD_molecular,ABEQUT,mononuclear,1,W,6,OC,"Cl,Cl,Cl,Cl,O,O",,,W|CN:6,W|CN:6|Shape:OC,W|CN:6|Shape:OC|Donors:Cl+Cl+Cl+Cl+O+O|Bridges:0,2b9963a67aec,Cl+Cl+Cl+Cl+O+O
MONO_ABERAD,CSD_molecular,ABERAD,mononuclear,1,Ag,3,TP,"N,N,N",,,Ag|CN:3,Ag|CN:3|Shape:TP,Ag|CN:3|Shape:TP|Donors:N+N+N|Bridges:0,712360d0c76b,N+N+N
MONO_ABERIK,CSD_molecular,ABERIK,mononuclear,1,Ti,6,OC,"Cl,Cl,Cl,N,N,N",,,Ti|CN:6,Ti|CN:6|Shape:OC,Ti|CN:6|Shape:OC|Donors:Cl+Cl+Cl+N+N+N|Bridges:0,dde7bb9c4e29,Cl+Cl+Cl+N+N+N
MONO_ABEROQ,CSD_molecular,ABEROQ,mononuclear,1,Ti,6,OC,"Cl,Cl,N,N,O,O",,,Ti|CN:6,Ti|CN:6|Shape:OC,Ti|CN:6|Shape:OC|Donors:Cl+Cl+N+N+O+O|Bridges:0,7d53946165ab,Cl+Cl+N+N+O+O
MONO_ABERUU,CSD_molecular,ABERUU,mononuclear,1,Ru,3,TP,"P,P,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:P+P+P|Bridges:0,1b14102322ca,P+P+P
MONO_ABERUW,CSD_molecular,ABERUW,mononuclear,1,Ti,5,TBPY,"C,C,N,N,O",,,Ti|CN:5,Ti|CN:5|Shape:TBPY,Ti|CN:5|Shape:TBPY|Donors:C+C+N+N+O|Bridges:0,56d793719c5c,C+C+N+N+O
MONO_ABESEF,CSD_molecular,ABESEF,mononuclear,1,Ru,3,TP,"P,P,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:P+P+P|Bridges:0,1b14102322ca,P+P+P
MONO_ABESEI,CSD_molecular,ABESEI,mononuclear,1,Ni,6,OC,"O,O,O,O,O,O",,,Ni|CN:6,Ni|CN:6|Shape:OC,Ni|CN:6|Shape:OC|Donors:O+O+O+O+O+O|Bridges:0,11879ce26a4e,O+O+O+O+O+O
MONO_ABETAF,CSD_molecular,ABETAF,mononuclear,1,Au,4,SP,"Cl,Cl,S,S",,,Au|CN:4,Au|CN:4|Shape:SP,Au|CN:4|Shape:SP|Donors:Cl+Cl+S+S|Bridges:0,ee096d0234ec,Cl+Cl+S+S
MONO_ABETEH,CSD_molecular,ABETEH,mononuclear,1,Cu,4,SP,"C,P,S,S",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:C+P+S+S|Bridges:0,b12942e011b0,C+P+S+S
MONO_ABETIL,CSD_molecular,ABETIL,mononuclear,1,Cu,4,SP,"C,P,S,S",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:C+P+S+S|Bridges:0,b12942e011b0,C+P+S+S
MONO_ABETUZ,CSD_molecular,ABETUZ,mononuclear,1,Pd,4,SP,"C,P,P,S",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:C+P+P+S|Bridges:0,39b33f758e52,C+P+P+S
MONO_ABEVAG,CSD_molecular,ABEVAG,mononuclear,1,La,8,CU,"Br,Br,Br,N,N,N,N,N",,,La|CN:8,La|CN:8|Shape:CU,La|CN:8|Shape:CU|Donors:Br+Br+Br+N+N+N+N+N|Bridges:0,05703c80d615,Br+Br+Br+N+N+N+N+N
MONO_ABEVAH,CSD_molecular,ABEVAH,mononuclear,1,Pd,4,SP,"C,P,P,S",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:C+P+P+S|Bridges:0,39b33f758e52,C+P+P+S
MONO_ABEVEJ,CSD_molecular,ABEVEJ,mononuclear,1,Au,3,TP,"P,P,S",,,Au|CN:3,Au|CN:3|Shape:TP,Au|CN:3|Shape:TP|Donors:P+P+S|Bridges:0,3b40431a15fe,P+P+S
MONO_ABEVEL,CSD_molecular,ABEVEL,mononuclear,1,Pd,4,SP,"C,P,P,S",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:C+P+P+S|Bridges:0,39b33f758e52,C+P+P+S
MONO_ABEWIQ,CSD_molecular,ABEWIQ,mononuclear,1,Fe,5,TBPY,"N,N,N,N,O",,,Fe|CN:5,Fe|CN:5|Shape:TBPY,Fe|CN:5|Shape:TBPY|Donors:N+N+N+N+O|Bridges:0,55cbdb03cdf3,N+N+N+N+O
MONO_ABEWOT,CSD_molecular,ABEWOT,mononuclear,1,Ru,3,TP,"Cl,P,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:Cl+P+P|Bridges:0,f4e2630d062f,Cl+P+P
MONO_ABEWUZ,CSD_molecular,ABEWUZ,mononuclear,1,Ru,3,TP,"Cl,P,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:Cl+P+P|Bridges:0,f4e2630d062f,Cl+P+P
MONO_ABEXAG,CSD_molecular,ABEXAG,mononuclear,1,Ru,3,TP,"Cl,Cl,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:Cl+Cl+P|Bridges:0,f7ebb3f25481,Cl+Cl+P
MONO_ABEXIR,CSD_molecular,ABEXIR,mononuclear,1,Ag,3,TP,"N,N,N",,,Ag|CN:3,Ag|CN:3|Shape:TP,Ag|CN:3|Shape:TP|Donors:N+N+N|Bridges:0,712360d0c76b,N+N+N
MONO_ABEXOU,CSD_molecular,ABEXOU,mononuclear,1,Cr,3,TP,"C,C,C",,,Cr|CN:3,Cr|CN:3|Shape:TP,Cr|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,75f5050cbc9a,C+C+C
MONO_ABEXOU01,CSD_molecular,ABEXOU01,mononuclear,1,Cr,3,TP,"C,C,C",,,Cr|CN:3,Cr|CN:3|Shape:TP,Cr|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,75f5050cbc9a,C+C+C
MONO_ABEXUA,CSD_molecular,ABEXUA,mononuclear,1,Zr,2,L,"Cl,Cl",,,Zr|CN:2,Zr|CN:2|Shape:L,Zr|CN:2|Shape:L|Donors:Cl+Cl|Bridges:0,d982e6460731,Cl+Cl
MONO_ABEYAK,CSD_molecular,ABEYAK,mononuclear,1,Cu,4,SP,"Cl,Cl,Cl,Cl",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:Cl+Cl+Cl+Cl|Bridges:0,de71de82c9b0,Cl+Cl+Cl+Cl
MONO_ABEYEL,CSD_molecular,ABEYEL,mononuclear,1,Ru,3,TP,"C,P,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:C+P+P|Bridges:0,1c93c2244f1d,C+P+P
MONO_ABEYIP,CSD_molecular,ABEYIP,mononuclear,1,Ru,3,TP,"C,P,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:C+P+P|Bridges:0,1c93c2244f1d,C+P+P
MONO_ABEYIQ,CSD_molecular,ABEYIQ,mononuclear,1,Zr,5,TBPY,"Cl,N,N,N,N",,,Zr|CN:5,Zr|CN:5|Shape:TBPY,Zr|CN:5|Shape:TBPY|Donors:Cl+N+N+N+N|Bridges:0,381619323037,Cl+N+N+N+N
MONO_ABEYIS,CSD_molecular,ABEYIS,mononuclear,1,Cu,4,SP,"Cl,Cl,Cl,Cl",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:Cl+Cl+Cl+Cl|Bridges:0,de71de82c9b0,Cl+Cl+Cl+Cl
MONO_ABEYIS01,CSD_molecular,ABEYIS01,mononuclear,1,Cu,4,SP,"Cl,Cl,Cl,Cl",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:Cl+Cl+Cl+Cl|Bridges:0,de71de82c9b0,Cl+Cl+Cl+Cl
MONO_ABEYOV,CSD_molecular,ABEYOV,mononuclear,1,Ru,3,TP,"C,P,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:C+P+P|Bridges:0,1c93c2244f1d,C+P+P
MONO_ABEYUF,CSD_molecular,ABEYUF,mononuclear,1,Ni,6,OC,"C,C,C,C,N,N",,,Ni|CN:6,Ni|CN:6|Shape:OC,Ni|CN:6|Shape:OC|Donors:C+C+C+C+N+N|Bridges:0,a394fad3e799,C+C+C+C+N+N
MONO_ABEZAI,CSD_molecular,ABEZAI,mononuclear,1,Ru,3,TP,"N,P,P",,,Ru|CN:3,Ru|CN:3|Shape:TP,Ru|CN:3|Shape:TP|Donors:N+P+P|Bridges:0,dbc5ca53dc8c,N+P+P
MONO_ABEZAJ,CSD_molecular,ABEZAJ,mononuclear,1,Ti,5,TBPY,"Cl,N,N,N,N",,,Ti|CN:5,Ti|CN:5|Shape:TBPY,Ti|CN:5|Shape:TBPY|Donors:Cl+N+N+N+N|Bridges:0,9b913d2a6278,Cl+N+N+N+N
MONO_ABEZAM,CSD_molecular,ABEZAM,mononuclear,1,Ni,6,OC,"C,C,C,C,C,C",,,Ni|CN:6,Ni|CN:6|Shape:OC,Ni|CN:6|Shape:OC|Donors:C+C+C+C+C+C|Bridges:0,3bfa7618748c,C+C+C+C+C+C
MONO_ABEZEM,CSD_molecular,ABEZEM,mononuclear,1,Y,5,TBPY,"C,C,Cl,N,N",,,Y|CN:5,Y|CN:5|Shape:TBPY,Y|CN:5|Shape:TBPY|Donors:C+C+Cl+N+N|Bridges:0,b06b2778f431,C+C+Cl+N+N
MONO_ABEZIQ,CSD_molecular,ABEZIQ,mononuclear,1,Y,5,TBPY,"C,C,N,N,N",,,Y|CN:5,Y|CN:5|Shape:TBPY,Y|CN:5|Shape:TBPY|Donors:C+C+N+N+N|Bridges:0,a22b8056dba1,C+C+N+N+N
MONO_ABEZOY,CSD_molecular,ABEZOY,mononuclear,1,Re,6,OC,"C,C,C,N,N,N",,,Re|CN:6,Re|CN:6|Shape:OC,Re|CN:6|Shape:OC|Donors:C+C+C+N+N+N|Bridges:0,5b5519785a28,C+C+C+N+N+N
MONO_ABEZUD,CSD_molecular,ABEZUD,mononuclear,1,Ru,6,OC,"Cl,N,N,N,P,P",,,Ru|CN:6,Ru|CN:6|Shape:OC,Ru|CN:6|Shape:OC|Donors:Cl+N+N+N+P+P|Bridges:0,0a546fa1cf6c,Cl+N+N+N+P+P
MONO_ABGTCU,CSD_molecular,ABGTCU,mononuclear,1,Cu,4,SP,"N,N,N,N",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,5a8fe651c013,N+N+N+N
MONO_ABHPRE,CSD_molecular,ABHPRE,mononuclear,1,Re,6,OC,"Cl,Cl,N,O,O,P",,,Re|CN:6,Re|CN:6|Shape:OC,Re|CN:6|Shape:OC|Donors:Cl+Cl+N+O+O+P|Bridges:0,1e88bfe355dc,Cl+Cl+N+O+O+P
MONO_ABHPRE01,CSD_molecular,ABHPRE01,mononuclear,1,Re,6,OC,"Cl,Cl,N,O,O,P",,,Re|CN:6,Re|CN:6|Shape:OC,Re|CN:6|Shape:OC|Donors:Cl+Cl+N+O+O+P|Bridges:0,1e88bfe355dc,Cl+Cl+N+O+O+P
MONO_ABHYZV,CSD_molecular,ABHYZV,mononuclear,1,V,6,OC,"N,N,O,O,O,O",,,V|CN:6,V|CN:6|Shape:OC,V|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,91d472947eeb,N+N+O+O+O+O
MONO_ABHYZV10,CSD_molecular,ABHYZV10,mononuclear,1,V,6,OC,"N,N,O,O,O,O",,,V|CN:6,V|CN:6|Shape:OC,V|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,91d472947eeb,N+N+O+O+O+O
MONO_ABHYZV11,CSD_molecular,ABHYZV11,mononuclear,1,V,6,OC,"N,N,O,O,O,O",,,V|CN:6,V|CN:6|Shape:OC,V|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,91d472947eeb,N+N+O+O+O+O
MONO_ABIBAP,CSD_molecular,ABIBAP,mononuclear,1,Ru,6,OC,"As,As,Cl,N,N,N",,,Ru|CN:6,Ru|CN:6|Shape:OC,Ru|CN:6|Shape:OC|Donors:As+As+Cl+N+N+N|Bridges:0,a6fb27095a2e,As+As+Cl+N+N+N
MONO_ABIBUI,CSD_molecular,ABIBUI,mononuclear,1,Rh,2,L,"C,Sb",,,Rh|CN:2,Rh|CN:2|Shape:L,Rh|CN:2|Shape:L|Donors:C+Sb|Bridges:0,853ae8055fdf,C+Sb
MONO_ABICAP,CSD_molecular,ABICAP,mononuclear,1,Rh,2,L,"C,P",,,Rh|CN:2,Rh|CN:2|Shape:L,Rh|CN:2|Shape:L|Donors:C+P|Bridges:0,397436db85d4,C+P
MONO_ABICAQ,CSD_molecular,ABICAQ,mononuclear,1,Rh,3,TP,"Br,C,N",,,Rh|CN:3,Rh|CN:3|Shape:TP,Rh|CN:3|Shape:TP|Donors:Br+C+N|Bridges:0,7076361aa66b,Br+C+N
MONO_ABICEU,CSD_molecular,ABICEU,mononuclear,1,Rh,3,TP,"Br,C,N",,,Rh|CN:3,Rh|CN:3|Shape:TP,Rh|CN:3|Shape:TP|Donors:Br+C+N|Bridges:0,7076361aa66b,Br+C+N
MONO_ABICIY,CSD_molecular,ABICIY,mononuclear,1,Rh,2,L,"C,N",,,Rh|CN:2,Rh|CN:2|Shape:L,Rh|CN:2|Shape:L|Donors:C+N|Bridges:0,5a736f1e4807,C+N
MONO_ABICUK,CSD_molecular,ABICUK,mononuclear,1,Rh,4,SP,"Br,C,C,N",,,Rh|CN:4,Rh|CN:4|Shape:SP,Rh|CN:4|Shape:SP|Donors:Br+C+C+N|Bridges:0,0789576df3ea,Br+C+C+N
MONO_ABIDEU,CSD_molecular,ABIDEU,mononuclear,1,Zn,4,SP,"S,S,S,S",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:S+S+S+S|Bridges:0,a27e4c44ab23,S+S+S+S
MONO_ABIDIB,CSD_molecular,ABIDIB,mononuclear,1,Pd,4,SP,"N,N,O,O",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:N+N+O+O|Bridges:0,1e078f45eece,N+N+O+O
MONO_ABIDIY,CSD_molecular,ABIDIY,mononuclear,1,Co,5,TBPY,"H,N,S,S,S",,,Co|CN:5,Co|CN:5|Shape:TBPY,Co|CN:5|Shape:TBPY|Donors:H+N+S+S+S|Bridges:0,0e3db62232f2,H+N+S+S+S
MONO_ABIDOE,CSD_molecular,ABIDOE,mononuclear,1,Cd,6,OC,"H,H,S,S,S,S",,,Cd|CN:6,Cd|CN:6|Shape:OC,Cd|CN:6|Shape:OC|Donors:H+H+S+S+S+S|Bridges:0,8fdc1ce9d229,H+H+S+S+S+S
MONO_ABIFAV,CSD_molecular,ABIFAV,mononuclear,1,Pd,4,SP,"N,N,O,O",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:N+N+O+O|Bridges:0,1e078f45eece,N+N+O+O
MONO_ABIFAW,CSD_molecular,ABIFAW,mononuclear,1,Zn,4,SP,"N,N,O,O",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:N+N+O+O|Bridges:0,f78dd670751c,N+N+O+O
MONO_ABIFEZ,CSD_molecular,ABIFEZ,mononuclear,1,Pd,4,SP,"N,N,O,O",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:N+N+O+O|Bridges:0,1e078f45eece,N+N+O+O
MONO_ABIFIE,CSD_molecular,ABIFIE,mononuclear,1,Ni,2,L,"C,N",,,Ni|CN:2,Ni|CN:2|Shape:L,Ni|CN:2|Shape:L|Donors:C+N|Bridges:0,c8987ced07c9,C+N
MONO_ABIFUM,CSD_molecular,ABIFUM,mononuclear,1,Y,6,OC,"Cl,Cl,N,N,N,N",,,Y|CN:6,Y|CN:6|Shape:OC,Y|CN:6|Shape:OC|Donors:Cl+Cl+N+N+N+N|Bridges:0,c50b31c55ce0,Cl+Cl+N+N+N+N
MONO_ABIGAX,CSD_molecular,ABIGAX,mononuclear,1,Ni,4,SP,"N,N,S,S",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:N+N+S+S|Bridges:0,81417fb0ad89,N+N+S+S
MONO_ABIGEB,CSD_molecular,ABIGEB,mononuclear,1,Ni,4,SP,"N,N,S,S",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:N+N+S+S|Bridges:0,81417fb0ad89,N+N+S+S
MONO_ABIGIC,CSD_molecular,ABIGIC,mononuclear,1,Zr,2,L,"Cl,Cl",,,Zr|CN:2,Zr|CN:2|Shape:L,Zr|CN:2|Shape:L|Donors:Cl+Cl|Bridges:0,d982e6460731,Cl+Cl
MONO_ABIGIF,CSD_molecular,ABIGIF,mononuclear,1,Cu,4,SP,"N,N,P,P",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:N+N+P+P|Bridges:0,5bec0a299f74,N+N+P+P
MONO_ABIHUO,CSD_molecular,ABIHUO,mononuclear,1,Fe,3,TP,"C,C,C",,,Fe|CN:3,Fe|CN:3|Shape:TP,Fe|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,1edee293cecd,C+C+C
MONO_ABIJEA,CSD_molecular,ABIJEA,mononuclear,1,Fe,3,TP,"C,C,C",,,Fe|CN:3,Fe|CN:3|Shape:TP,Fe|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,1edee293cecd,C+C+C
MONO_ABIJEB,CSD_molecular,ABIJEB,mononuclear,1,Fe,5,TBPY,"N,N,N,S,S",,,Fe|CN:5,Fe|CN:5|Shape:TBPY,Fe|CN:5|Shape:TBPY|Donors:N+N+N+S+S|Bridges:0,6b9554f74653,N+N+N+S+S
MONO_ABIKAY,CSD_molecular,ABIKAY,mononuclear,1,Ru,4,SP,"C,C,C,N",,,Ru|CN:4,Ru|CN:4|Shape:SP,Ru|CN:4|Shape:SP|Donors:C+C+C+N|Bridges:0,ae9a70802775,C+C+C+N
MONO_ABIKOM,CSD_molecular,ABIKOM,mononuclear,1,Mo,6,OC,"Cl,Cl,O,O,S,S",,,Mo|CN:6,Mo|CN:6|Shape:OC,Mo|CN:6|Shape:OC|Donors:Cl+Cl+O+O+S+S|Bridges:0,03ba9edfd801,Cl+Cl+O+O+S+S
MONO_ABIKOP,CSD_molecular,ABIKOP,mononuclear,1,Co,5,TBPY,"Cl,N,N,N,N",,,Co|CN:5,Co|CN:5|Shape:TBPY,Co|CN:5|Shape:TBPY|Donors:Cl+N+N+N+N|Bridges:0,5235571be9a0,Cl+N+N+N+N
MONO_ABIKUS,CSD_molecular,ABIKUS,mononuclear,1,Mo,6,OC,"Cl,Cl,O,O,S,S",,,Mo|CN:6,Mo|CN:6|Shape:OC,Mo|CN:6|Shape:OC|Donors:Cl+Cl+O+O+S+S|Bridges:0,03ba9edfd801,Cl+Cl+O+O+S+S
MONO_ABILED,CSD_molecular,ABILED,mononuclear,1,Mo,6,OC,"O,O,O,O,O,O",,,Mo|CN:6,Mo|CN:6|Shape:OC,Mo|CN:6|Shape:OC|Donors:O+O+O+O+O+O|Bridges:0,6f178f3f6455,O+O+O+O+O+O
MONO_ABILUT,CSD_molecular,ABILUT,mononuclear,1,Cr,6,OC,"Cl,Cl,N,N,N,N",,,Cr|CN:6,Cr|CN:6|Shape:OC,Cr|CN:6|Shape:OC|Donors:Cl+Cl+N+N+N+N|Bridges:0,ba551c2c3b6a,Cl+Cl+N+N+N+N
MONO_ABILUT01,CSD_molecular,ABILUT01,mononuclear,1,Cr,6,OC,"Cl,Cl,N,N,N,N",,,Cr|CN:6,Cr|CN:6|Shape:OC,Cr|CN:6|Shape:OC|Donors:Cl+Cl+N+N+N+N|Bridges:0,ba551c2c3b6a,Cl+Cl+N+N+N+N
MONO_ABILUW,CSD_molecular,ABILUW,mononuclear,1,Mo,6,OC,"C,C,C,C,C,Sn",,,Mo|CN:6,Mo|CN:6|Shape:OC,Mo|CN:6|Shape:OC|Donors:C+C+C+C+C+Sn|Bridges:0,933bac4c5679,C+C+C+C+C+Sn
MONO_ABIMAA,CSD_molecular,ABIMAA,mononuclear,1,Cr,6,OC,"Cl,Cl,N,N,N,N",,,Cr|CN:6,Cr|CN:6|Shape:OC,Cr|CN:6|Shape:OC|Donors:Cl+Cl+N+N+N+N|Bridges:0,ba551c2c3b6a,Cl+Cl+N+N+N+N
MONO_ABIMIJ,CSD_molecular,ABIMIJ,mononuclear,1,Mn,4,SP,"N,N,N,N",,,Mn|CN:4,Mn|CN:4|Shape:SP,Mn|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,54c8d15b4923,N+N+N+N
MONO_ABIMUV,CSD_molecular,ABIMUV,mononuclear,1,Mn,4,SP,"N,N,N,N",,,Mn|CN:4,Mn|CN:4|Shape:SP,Mn|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,54c8d15b4923,N+N+N+N
