selection_order,mol_id,fold,metal,cn,graph_sha256,candidate_count,k,signature_matches,exact_matches,signature_fully_collapsed,exact_fully_collapsed,signature_roundtrip_passes,exact_roundtrip_passes,signature_roundtrip_all,exact_roundtrip_all,candidate_count_matches,candidate_count_stable,variant_errors,signature_reference_sha256,exact_reference_sha256,encode_median_seconds,signature_median_seconds,exact_median_seconds,error_examples_json,fatal_error
593,BANSIU,1,Pd,4,d709c4dae361475d13a1d5de0a45591df85438cb4f8cf7941aab0e7c3aa82ae5,2,100,100,100,True,True,100,100,True,True,100,True,0,4915445b948f5d3ed519d9afed889a609c74f4971608bc2e3a3460fc55a24edd,4915445b948f5d3ed519d9afed889a609c74f4971608bc2e3a3460fc55a24edd,0.005089050013339147,0.00018239999189972878,0.0004940999788232148,[],
594,BISNUO,4,Ni,5,cb73abcaaa9e95ab62646b4f5a6b487d238963c0cc421f30c951a5f2a099807a,4,100,51,100,False,True,100,100,True,True,100,True,0,4b5f1f2da3c86b00f6eb34e123f43fa28e806e688e26313e5d53a3150e59433e,e985a367133768eb4c99d40c3f448f47c2d2465ae2ed6d62a89c0b43469240a9,0.006305849994532764,0.00019699998665601015,0.0009476000268477947,[],
595,FUFBUD,3,Pd,4,769b865507e6dea4c3347289151a6eb4de72804d23f7def0ea64480da656f32a,4,100,100,100,True,True,100,100,True,True,100,True,0,8de21834c32aa8862f03862843d5f4ead49a01945de6f138f546c1d5185e0df4,8de21834c32aa8862f03862843d5f4ead49a01945de6f138f546c1d5185e0df4,0.003184300003340468,0.00015860001440159976,0.0007322000165004283,[],
596,WAJGOF,4,Pd,4,492f46d1f87fc0671660267bad485312612af1a452c7031aa59e16680c251420,4,100,43,100,False,True,100,100,True,True,100,True,0,7784ce1b73f9bf76f903f9f59a64486a160a62b40048f815bc511ea99d760c2c,c663916d966392860536a9b45ba22ee973d6f8d83af466e320a352dd2cca55cd,0.008227650003391318,0.0002671999973244965,0.0012949999945703894,[],
597,EMUQAG,3,Pd,4,4adc71346a3bf22158eb0b8aa21680172aec846e1c89ab181d16b2e162b6c22a,2,100,44,100,False,True,100,100,True,True,100,True,0,739db39e27b54e255d0eda3c262302b04bb2951f1b6e2f9da133200b4c832e3e,006976225f5b8863438ed8ef36f668ab3d7fadac9afaa928eb94747a59e4a524,0.004299749998608604,0.0002581999870017171,0.0007795999990776181,[],
598,KAHQEQ,4,Zn,4,4aacc35ae56b8d8d6676dafc3ba3b3cb687497b33503c58cebf6e9155832c123,2,100,100,100,True,True,100,100,True,True,100,True,0,ec0ab8dd473301b846cbda272cfb7c14247897dd9d5c769fd639940fb0b27a1b,ec0ab8dd473301b846cbda272cfb7c14247897dd9d5c769fd639940fb0b27a1b,0.008385850000195205,0.00014519999967887998,0.0003355999942868948,[],
599,AGUFIT,4,Pd,4,e38f032f820a4de2a04d7beff451d86cbe1e40bd4f1d8d23fa13e43a80255bbf,2,100,100,100,True,True,100,100,True,True,100,True,0,72cfc99fb12ad261ecad2a399998dd8382d1dbc5102c05a8b12eedb7e2dc2175,72cfc99fb12ad261ecad2a399998dd8382d1dbc5102c05a8b12eedb7e2dc2175,0.0032002999942051247,0.00016239998512901366,0.000467699981527403,[],
600,RUZBUK,1,Pd,4,ab39398c895902f636452e86f28e4c14572ea2c2b80ede32fc3d25fa5ce05485,4,100,51,100,False,True,100,100,True,True,100,True,0,f2b408dbb15c10b57c2266e3e57d813b3ffa1825411aadc0f8a1548ed9cebfd3,f2b408dbb15c10b57c2266e3e57d813b3ffa1825411aadc0f8a1548ed9cebfd3,0.002400049997959286,0.0001516000193078071,0.0007249999907799065,[],
601,EZAHOC,3,Zn,4,5ce27e032f04064ff013c46fdf36cd220391824c03682be659f8c39e498a6c12,4,100,45,100,False,True,100,100,True,True,100,True,0,918016b2a30782454e017bdc9f588d4f5923509210bbc86c75b748ad97bd5fb6,250fbfdb8ec678b943da60b0d4c9c890a28b4d3e47d751f54bac2fe02d767e03,0.004967700006091036,0.0001571000029798597,0.0005990000208839774,[],
602,SURFUJ,4,Pd,4,47fc983693606e75e4f147de4a5ecce7857c669529f3e6a7a49f4add76074a00,2,100,100,100,True,True,100,100,True,True,100,True,0,da04decaaa2a5294f1d956ae9a1bd63078f385dc73e77bf353f8878799db158a,da04decaaa2a5294f1d956ae9a1bd63078f385dc73e77bf353f8878799db158a,0.002862999986973591,0.00014169997302815318,0.00039840000681579113,[],
603,CEHTIV,4,Pd,4,967b682f79149ce2a1aeb94559e1c75f36f79f3a8457ef54d9ee575440a2d53d,4,100,50,100,False,True,100,100,True,True,100,True,0,64923a6f4ec34b026c7b411deedd1d56478cb452d92254a65758bde31cce8a26,a4526968d2958545f78619314cecee4fce8e4983a8440a4187fda223756c3d70,0.007926999998744577,0.00025690000620670617,0.001273600006243214,[],
604,KEXVEQ,4,Ni,4,e77606189ad2655f20beb73d3888c051a237dbe7559c32026fb6866aa40bd1e1,6,100,34,100,False,True,100,100,True,True,100,True,0,ac7b85db42f66821a66337deab18676b3e8b336a3d35dbe4c51751b56562ef1e,c5b90e135b7fc9dade121c0b3b09898aed09d720ccb7d8f80aa919f61e4d4170,0.0010694999946281314,0.00012630000128410757,0.0006791999912820756,[],
605,WENJII,2,Pt,4,81a2dd557feddd626cf32dcf26d9d18a2daf8b77a44e23dfa4092912a60af5d8,2,100,51,100,False,True,100,100,True,True,100,True,0,72dd4a89a6e69623ca39e7542ae440077dda1d97e6ca6c83d3f9af675d6b560f,003a3d3fa07b6be0837984a32a413058ddbd5608f8b2048e3f84011df2a142c9,0.0027810500032501295,0.0002486000012140721,0.000748799997381866,[],
606,IKIDOX,2,Ir,4,578e4cee288cc7c78bcf4b9bee24d5762b67187de30140aa504d94a62d1b018f,2,100,100,100,True,True,100,100,True,True,100,True,0,854981466c297a8b7be2a3bcbc23e334c1af2b7e32359d6e58bf96e2b8e1c88f,854981466c297a8b7be2a3bcbc23e334c1af2b7e32359d6e58bf96e2b8e1c88f,0.006645500005106442,0.00014869999722577631,0.0005022000113967806,[],
607,SICWOR,4,Ni,4,df65b77c55b66b983ba9aa2869ac3b96e7826ff6c9ea3993d937f6b8cefdca52,4,100,100,100,True,True,100,100,True,True,100,True,0,f6a88a27ca079bbf7944e7c774266a31ad087cf5fcb09220fff5dd0b001550b6,dc52c07287617e70627d580ee70ac09d48273bc3fece71aa5d1dd3970af7c2a2,0.009262999999918975,0.00023410000721924007,0.0012101999891456217,[],
608,MESBES,0,Cr,6,24e55ca88f159b3f6a7110c5b84e426d8b230db74d10676c36a373bbc7aa315a,120,100,4,100,False,True,100,100,True,True,100,True,0,2281be37708327c691aa17c62fc997eb04211a3933a439ad65ea4988f931ae7b,de32ac29d6f6b2483ada25ad1d412bc74856a868698c978f5771a95c754c0e56,0.005460700005642138,0.00024239998310804367,0.039252799993846565,[],
609,TAHVIH,1,Pd,4,139429289505fdafe6722552a8fa28196f788770e9a8cb32ca471a2e3fbc3dff,2,100,100,100,True,True,100,100,True,True,100,True,0,6915e4d23db40c13ca1a33f166b29ccc28b152f73414b7ce3db86b5e1165c1ac,6915e4d23db40c13ca1a33f166b29ccc28b152f73414b7ce3db86b5e1165c1ac,0.004351699986727908,0.00014540000120177865,0.0004045999958179891,[],
610,HAGBEX,2,Ni,4,8857d0d81048cdf2767de4086dce1cf85b388790f7bb8445cd22b446d2cb856e,4,100,26,100,False,True,100,100,True,True,100,True,0,fd17523daa0e9f97b1bf2f6ea9e4b56b2aaf6f64dddda92eaa2c65ddb9210738,fd17523daa0e9f97b1bf2f6ea9e4b56b2aaf6f64dddda92eaa2c65ddb9210738,0.006588949996512383,0.0001404999929945916,0.0005105000163894147,[],
611,IRUPAM,0,Ni,4,bc8711fb3ecb98217cb594da0be744a60d672b265bfa281a2c1cad938d56ac41,4,100,100,100,True,True,100,100,True,True,100,True,0,209a0d8d4f38ec207a09362b12e41ce6329e19a9b079c52a853e007e7e3bd5ab,585a763b73145eff032a3f43243a8a11d15b6caec8d17b39e973765bb83559fe,0.0054157499835127965,0.00022250000620260835,0.0010375000128988177,[],
612,HAZFAS,1,Ni,4,a169b29e1598b28750309a635f27f8e907517ab54d756d65df6b43a5091181e0,4,100,100,100,True,True,100,100,True,True,100,True,0,afcd6a1d2cbfb273fb74cbe07853ff49a0d497972da0e432d63001ca43017eac,afcd6a1d2cbfb273fb74cbe07853ff49a0d497972da0e432d63001ca43017eac,0.005289649998303503,0.00017600000137463212,0.0007696999819017947,[],
613,ITIXOZ,2,Ir,6,da398f00bbacaae21ca787aa3d31da4e4f325bfc21edf483994beec581761477,2,100,48,100,False,True,100,100,True,True,100,True,0,5241c2128b4cd623f65cf779b39c385bc76436f9d130ab3ced233e06c7949b78,7cf4aa790bbbd498f5a5c7fea0bb0aeee33c4ad66b87e1ee099f2e196755c5db,0.011914750008145347,0.00035370001569390297,0.0012152000272180885,[],
614,ZANFOJ,1,Pd,4,c5c28b7b161fe6f733502c388af9bf71ea29de023cd873ac0296ab41e57cbab0,2,100,100,100,True,True,100,100,True,True,100,True,0,6fd5e9c596cbdd76bd215e77eaad402ef295ece0a3915363adb8f852ae092cdc,6fd5e9c596cbdd76bd215e77eaad402ef295ece0a3915363adb8f852ae092cdc,0.00579975001164712,0.0001753999968059361,0.0004728000203613192,[],
615,HAKYOL,0,Cu,4,edd42eaf134f0b8ddb1c364bbe6eadcc9aadf917ea29583a1bb966c5d48309c5,2,100,50,100,False,True,100,100,True,True,100,True,0,b4f5a13a93b573cf3e8a74b52670db30f376df4ed136e86b494eebe7a6112f11,b4f5a13a93b573cf3e8a74b52670db30f376df4ed136e86b494eebe7a6112f11,0.006994299998041242,0.00015259999781847,0.000374700000975281,[],
616,EFAKEF,1,Fe,6,ed357498bf42f3e1b8e1d9072349865bb97562615a089bbcd58810e7c388d92e,4,100,100,100,True,True,100,100,True,True,100,True,0,94e3825141b9a9facae1dc90ba240a3c577a3717701839decda8906832a4b208,94e3825141b9a9facae1dc90ba240a3c577a3717701839decda8906832a4b208,0.009076450005522929,0.00022760001593269408,0.0012867999903392047,[],
617,IWIDOI,3,Ir,4,68b0ef73bd18164c5a94cb4f01cfe3371f6e4754b1184ff5e5061a296f08d442,2,100,56,100,False,True,100,100,True,True,100,True,0,1a9422e3679c3ef0c7c488bcb67856e2773664c55251d530d0067acf0933fd43,1a9422e3679c3ef0c7c488bcb67856e2773664c55251d530d0067acf0933fd43,0.00528640000266023,0.00017830001888796687,0.0004825000069104135,[],
618,JIQRUW,4,Pt,4,f289327e9e61d7c720f77230e32df88178bbd7d95c77e11ebd58fbacbc072776,6,100,35,100,False,True,100,100,True,True,100,True,0,90c951c8e5bcd7d600379bbb9688c5a0e617fcdd4f1c8d1f17c61aae504b3de3,90c951c8e5bcd7d600379bbb9688c5a0e617fcdd4f1c8d1f17c61aae504b3de3,0.0010576000204309821,0.0001640999980736524,0.0010834000131580979,[],
619,YUYJEI,4,Zn,5,df613bcef1c0952ed7902e761976459cd66096920db7191d2412be498d98c1a3,4,100,48,100,False,True,100,100,True,True,100,True,0,a4789737d3244547d648fff80f07889a1b603b98dfc12775598fb17862aabbd6,4cbb8ab27f5289cee5f5a61dfe33aa68c359554674a95bde5ee90221e4662f58,0.008290700003271922,0.0002035000070463866,0.0010163999977521598,[],
620,UREPOZ,2,Zn,4,723c4f65be63bcade0d7497f515aad01ec70d5c661dde97d34d3acd284dc8ba0,2,100,50,100,False,True,100,100,True,True,100,True,0,add02d96ce41100682f097a3bc78a421a514eb67630d8cf535aa3f61dc69b496,10ebf01319c722522dc1cf09a79f0fc60c03a7d44e2e2204066a5bbee4c5d812,0.006329850002657622,0.0002248000237159431,0.0006334999925456941,[],
621,VINPZN,2,Zn,4,e480a52d7288e41c441fc165c36f5037a0637f29dc7b765d9e168f6bb841d65a,4,100,100,100,True,True,100,100,True,True,100,True,0,8acfe5f39b76770ff0e8ae3cb5543a77c4e289a1b395fb405b04e5c83a8d9728,8acfe5f39b76770ff0e8ae3cb5543a77c4e289a1b395fb405b04e5c83a8d9728,0.002208950012573041,0.00016029999824240804,0.0007440000190399587,[],
622,CEGRUC,0,Pt,4,3d68dc6056c1e05e1c88be3cd29c0121cea85392da582229ccddde75b15ef17b,4,100,56,100,False,True,100,100,True,True,100,True,0,39cb7c5642fbcbb155e353e0300d66f69f8b7f447ecce93c4f2d9897a81e7e56,111d23bc681985a09d78b94fa2c0bbe8b0b1fdc2131cdd34323af3503fd2fd96,0.007824699991033413,0.0001689000055193901,0.0007617000082973391,[],
623,TINDUQ,4,Ni,4,0f8c8f12584158796551bb85646c3e901d01a3ca50c991f6849b3ae1a82839a8,8,100,53,100,False,True,100,100,True,True,100,True,0,33ec09b8e0d16c73c1d00c21216aa441e10eadedb40fe959539c6b691d6ef6d3,33ec09b8e0d16c73c1d00c21216aa441e10eadedb40fe959539c6b691d6ef6d3,0.003507799992803484,0.00015850001364015043,0.0013766000047326088,[],
624,TOTBEL,1,Pd,4,90ba12bf65f7071831f1b0c12a6e74967dbedc17e994b2c9c591e0730a824435,2,100,51,100,False,True,100,100,True,True,100,True,0,9c24e2ccbfaa6932d305d1887523224d3c777cf304cc052c88ddd7d6f13a4a57,e1d6eeb84cd6fb767fb47f2d182247ebf35623a02b113a55b688a4b3ff82ceb1,0.0021161500044399872,0.00022059999173507094,0.0006939999875612557,[],
625,ECIBOH,1,Zn,6,4be222114fef907ebfa27ac3b2a2032cebc0b9a6d49032de3a97ec0f74815d24,24,100,5,100,False,True,100,100,True,True,100,True,0,4eaa1ce6942d20afc25802c011927e3c6369978aa66507a21ac0cf85f0df1252,466f85a03e82e06b13bc54148aec139710f160f418c06b26ed5f2183c34fe447,0.009477099985815585,0.00021520000882446766,0.005806100001791492,[],
626,OCEHUD,2,Ag,4,8617e94a61b80ab829ea1952e6165a3c23f2c40d6e78f4626f213480fd162e2f,6,100,39,100,False,True,100,100,True,True,100,True,0,7f10c5d7a57be23457669cc6e5f91806ab83b854e9713e7e63d7e3a79c27d3b9,9d8926d5689aa79e9de1a525911cfe12133cee0e1bf494c5578325fab30d8b59,0.0016617500077700242,0.0001574999769218266,0.001018500013742596,[],
627,QOVKIX,4,Ni,6,d6f8ce2878add8cdbf1727deaf5f7a2443aa3105765a597f1517b3b6f1bdc5c1,2,100,100,100,True,True,100,100,True,True,100,True,0,5ed97e578946404916f99189bc9d70837d2265c33bfc13ebdec32c3ca85b5600,5ed97e578946404916f99189bc9d70837d2265c33bfc13ebdec32c3ca85b5600,0.010489149994100444,0.00019600000814534724,0.0006608999974559993,[],
628,BAFSUZ,4,Pd,4,97f51983177f4e09f4d1ff9a116bef92959927b420cb308b64f2cf8f54adeb87,2,100,42,100,False,True,100,100,True,True,100,True,0,d909bbf7b24d0986268414e7955d6a37a30bdd7c1d48142dfc2604eab94d2f93,d909bbf7b24d0986268414e7955d6a37a30bdd7c1d48142dfc2604eab94d2f93,0.004026650000014342,0.00023439998039975762,0.0007189000025391579,[],
629,AMEMOX,2,Rh,6,5aeda476a1b429e834ee8ffea5f85d57a7106ad4e825c3572a1849a2b4d2bcb9,12,100,31,100,False,True,100,100,True,True,100,True,0,71e6f95c346b8922e3d4332ffcbe0919ed994768b8fa591b80901e25add94d20,96ce9afdf16bc71a3c2c84dcec6af0355598f8e04e8f8fd94f629e37c7b135a3,0.010799750001751818,0.0003433000238146633,0.004511200007982552,[],
630,QIGDAN,0,Pd,4,e775761529a08902e4f3fd187e9d5c1051a254ba59a72406be82ef776318d35e,4,100,50,100,False,True,100,100,True,True,100,True,0,4a00b8b1d1cc44ac6abaf7bc86055333c60ba63ca9a5a69fac9dc69ad8658e75,c5d8dd68eb8644be0498cd14ed4be1451614cf986f17b24bf220a044b718183e,0.0033910500205820426,0.00016460000188089907,0.0007716999971307814,[],
631,YOGWAV,0,Ni,4,9c8994dcc43d3a92f6bf827d992b5431ff44bae524013d3e8ee9df8c73ee959e,2,100,100,100,True,True,100,100,True,True,100,True,0,66dc4d3345ded40c2eba8b2d33ca85520901738c74ab1ddc121a9c9b785e62b9,66dc4d3345ded40c2eba8b2d33ca85520901738c74ab1ddc121a9c9b785e62b9,0.0015538000006927177,0.00013719999697059393,0.00039829997695051134,[],
632,GERYIO,1,Pd,4,73c96d883bf229e2c28f40d58caa5adc4bd6584270ee00253b705b23020e81aa,2,100,100,100,True,True,100,100,True,True,100,True,0,1ba520083c1aa1665a9e02a3b455b7a9141cb99a70bcdc1b5e93f3287c3322d6,1ba520083c1aa1665a9e02a3b455b7a9141cb99a70bcdc1b5e93f3287c3322d6,0.004543599992757663,0.00014250000822357833,0.0004017000028397888,[],
633,FIWNOQ,4,Pt,4,76b921adf7e87e10f95594d95d32be7ac0abe17d50944aed92d7df151f3cccf6,2,100,100,100,True,True,100,100,True,True,100,True,0,7abba527b976cad4b2031492c5210242105909bfc0bad031c26178097d8facf1,7abba527b976cad4b2031492c5210242105909bfc0bad031c26178097d8facf1,0.0025974500022130087,0.00017770001431927085,0.0005378999921958894,[],
634,GENZII,2,Cr,6,792a1ff51ac34081e039998058bee5275c95b3283f525af705b5edbbb8cb6fa3,4,100,43,100,False,True,100,100,True,True,100,True,0,e6708d4f41510d9c04063db6bc0c372125aba4cea4833fbe2a87f6f1b3dad610,b1253b3e4bf680e6897f02440c5069070063430a4d6cce63b406b24049fcb7f0,0.0065364499896531925,0.00019749999046325684,0.0010498000192455947,[],
635,ZUHCOU,4,Pd,4,783e62f27a81e439d0b3a97062f0d034fa744cf5562187f336042daa5ebac9dd,4,100,58,100,False,True,100,100,True,True,100,True,0,6e720d0b5eb5131da7cbed9f2088bad845c1edcbf88d994b9de477fb480d3177,f89035cb4bd5ca92ef65796d1831848cdd9be70eb6239f708e050c2c1480e634,0.0015020499849924818,0.00015899998834356666,0.0008093999931588769,[],
636,NERBAR,4,Pt,4,e783da7bdde68deb6bbd761aefb865ebb82919128de654d44aa95ab2dd533d1a,4,100,56,100,False,True,100,100,True,True,100,True,0,0ac2faf53269dddc184270460d0c9f482abb239e9c3e036109b70107940c69e8,5a2fbf6dc1d6ae0dfa646d5fd1c746a00e0696ae4fb0ac4fa7f3eb0fbf2eaf4d,0.006152949994429946,0.00016789999790489674,0.0007397999870590866,[],
637,FERRAY,1,Pt,4,5023494f8cb58bad74e5b8607b23aaeccded76f374ff3c7ef99989e9f85ce0a6,2,100,51,100,False,True,100,100,True,True,100,True,0,277a98a1a235b29fcb4023bba33d55bb1d595511b893a21e008fb68cb0762ca5,277a98a1a235b29fcb4023bba33d55bb1d595511b893a21e008fb68cb0762ca5,0.003790550006669946,0.0001626000157557428,0.00045789999421685934,[],
638,JARKIW,3,Cu,4,91840063348e7305fbd8b7bf44f91ca3c51152f1dd48e040cb1c24f2476a8077,2,100,100,100,True,True,100,100,True,True,100,True,0,609708afd72b7af93af61f442071063b01bd45bb569293eaddcec8fb4ceea73a,609708afd72b7af93af61f442071063b01bd45bb569293eaddcec8fb4ceea73a,0.0041629500046838075,0.0001340000017080456,0.0003129999968223274,[],
639,UGATON,1,Pt,4,5405425ba5440b397bedfac71bbb9c82ba54e0e6e800ec5ee9bc408eee88cd98,2,100,49,100,False,True,100,100,True,True,100,True,0,4576415c68a433f8ee14dc25a4152e7f149ac7fb9860e503039e4996a9e0a591,4576415c68a433f8ee14dc25a4152e7f149ac7fb9860e503039e4996a9e0a591,0.0030154499982018024,0.00023350000265054405,0.0007155000057537109,[],
640,MIPTEN,3,Cu,4,05a4cc6dc4e53e9e1d47368fc5f8e1f46ae1ef0ba7a3a047c9b4b05bb6daacd2,6,100,100,100,True,True,100,100,True,True,100,True,0,2b5f16e8b00ca5c256de05ceb330612a21646216bbec27c8ee070db4c3d8af98,2b5f16e8b00ca5c256de05ceb330612a21646216bbec27c8ee070db4c3d8af98,0.004885600006673485,0.0002133999951183796,0.0012602000206243247,[],
641,BUPNIK,4,Fe,4,a239f95a224fd78c1cdd0c45c5e2945aa1ba0f04a8ce6897db325beb91ede1cf,2,100,100,100,True,True,100,100,True,True,100,True,0,b31df1110d3f52db0001da472968c65a231f5fcb5793c034263805d8733819ca,b31df1110d3f52db0001da472968c65a231f5fcb5793c034263805d8733819ca,0.0023626500042155385,0.00016360002337023616,0.0004249999765306711,[],
642,MURMIW,0,Ir,6,6e57d2e7e2b83d03ff96b305b18910a40785bd91e8ba4c4f9ff2b3337b515e28,2,100,50,100,False,True,100,100,True,True,100,True,0,4b5ff7c6f39bdda44c042e681432a3e771d28e5d77ca0e4408a4922688302560,4bd7e21e2fe079ddd56c52cf7a57e02ecd5804c098d6d8329fd7d443548e64a4,0.012315849991864525,0.00022319998242892325,0.0007347999780904502,[],
643,XOXPAD,2,Fe,4,a3c1b65dc1d496a3261fe7db9e006213fd36aeaa3b4fb9828eefdb349344e11b,4,100,100,100,True,True,100,100,True,True,100,True,0,3db8aa4662685e865f997b80275775251a0cfb6d2c26345ffe7a0fe4704f389f,3db8aa4662685e865f997b80275775251a0cfb6d2c26345ffe7a0fe4704f389f,0.001401000001351349,0.0001485000248067081,0.0006932000105734915,[],
644,KILCAJ,1,Cu,4,d3c4ffe89f815d13a5bae22e17e6e86ed777e25f08c0cc76135760c0ef0ffa14,6,100,11,100,False,True,100,100,True,True,100,True,0,ed12a733f7910d4e754ac57ddce573a70c675819afefc4f94e043e201e307a16,f7413ac751914da8ce56605f5af447d7df82e677ce4b22c4e3d002fed4adcc86,0.006326399990939535,0.00023659999715164304,0.0014130000199656934,[],
645,PUQDAG,1,Cu,4,d05732d95a9ba84577990b07ee048160ddea7203b78c911208fe96894f5cb87d,2,100,100,100,True,True,100,100,True,True,100,True,0,2221555c8efd3100570cc14ef26bbf8962facf8aebc3cdfd283b41a2039d7ac1,2221555c8efd3100570cc14ef26bbf8962facf8aebc3cdfd283b41a2039d7ac1,0.001959900007932447,0.00016070000128820539,0.0004634000069927424,[],
646,CAWKIW,4,Zn,4,a4c075000ee77ab31508edaafc70cc145b4e716b9bc3d08fa0c8c7eeb74e97dd,2,100,100,100,True,True,100,100,True,True,100,True,0,3c016931a1a10fbf38db22cd6f3103c4511198572f8ed24a89d67b73985f6fca,3c016931a1a10fbf38db22cd6f3103c4511198572f8ed24a89d67b73985f6fca,0.004758549985126592,0.0001297999988310039,0.00031040000612847507,[],
647,ZIZGEX,4,Zn,4,a9daa68ab7747543ce102fca455a9cb559449e68c1a6ddf1b6483136384e5263,4,100,50,100,False,True,100,100,True,True,100,True,0,0d66c82a32f686f2692d5dae239a1672d9febaed4b5ae1e7887c77e39ba968ac,0d66c82a32f686f2692d5dae239a1672d9febaed4b5ae1e7887c77e39ba968ac,0.005594199988991022,0.00022690001060254872,0.000899500009836629,[],
648,WERFOR,3,Pd,4,f78914100285ec91122674875ad487f1fff521214b844644dfce0a52792fcc34,4,100,100,100,True,True,100,100,True,True,100,True,0,6d328fab325f7e71104d72e8b4c461316a377e877a7be1e74fe813e83cc0a7fb,6d328fab325f7e71104d72e8b4c461316a377e877a7be1e74fe813e83cc0a7fb,0.005301800003508106,0.0001644000003580004,0.000741700001526624,[],
649,ZAHVEN,2,Pt,6,f9695011f1098052bba79eef39a3ec2bb23c00cc35b38a2604a23c75e1be530c,120,100,8,100,False,True,100,100,True,True,100,True,0,2ee1fca91944494bbc00b86d173c3e025521cf97f18b8ed666da640b84f36da3,a551f1f806ad74e29753e77928dbdcbaf631d3c7bb7fd0bb2aa085f086e0cb1c,0.004457949995412491,0.00027970000519417226,0.04258290000143461,[],
650,PIVMEO,1,Rh,4,3f37583f8d0af8fe5a564c0c9d2016cf7ee8038d50588dc1dbaed6c833f965ef,2,100,45,100,False,True,100,100,True,True,100,True,0,d69ffdf0436d9e31cd257c0e6a42134f6ac0b26feee13510b34a85564c776a5f,d69ffdf0436d9e31cd257c0e6a42134f6ac0b26feee13510b34a85564c776a5f,0.0055261499946936965,0.00016070000128820539,0.00043620000360533595,[],
651,ZASVUN,3,Zn,5,ecd82456c184cd2949ed66128a3711c99b6ceb79560db6cbe71d47e9e3acf64e,2,100,54,100,False,True,100,100,True,True,100,True,0,6c0caff2baaa0e876dead8dcbe68c9ef95b4e9b8f5f33280a4c4af32b6bade1a,6c0caff2baaa0e876dead8dcbe68c9ef95b4e9b8f5f33280a4c4af32b6bade1a,0.0035617999965325,0.00015730000450275838,0.00041619999683462083,[],
652,SIPPUC,3,Pt,4,1367edcfe43e821b5a142db3b3a01e2d58427d13d7a81c527a10e7b8e8eb5543,2,100,100,100,True,True,100,100,True,True,100,True,0,72ec1e020274e41180bb296ff81acb3aa55d1cd57cd91a32d8efb487ca935558,72ec1e020274e41180bb296ff81acb3aa55d1cd57cd91a32d8efb487ca935558,0.008157999996910803,0.00015899998834356666,0.00040679998346604407,[],
653,LIDMES,3,Pd,4,0db4e07a6a4d83ca661e52428d0fd60f63cfe222dbae38fc15296c94f5d96aeb,2,100,100,100,True,True,100,100,True,True,100,True,0,d5e5966ba34a0ab609818f748205098dc92a24266c4427eba6bc09d99e264cc3,d5e5966ba34a0ab609818f748205098dc92a24266c4427eba6bc09d99e264cc3,0.005123699986143038,0.00015380000695586205,0.0004253000079188496,[],
654,ELANIO,3,Pt,4,e1f854e86eb2eb0299cbab9c8016601acde7181c1234a30851c591a8c9defa09,4,100,45,100,False,True,100,100,True,True,100,True,0,9237b5de70396007633140c3f1c87bcdf840b2756d764bbcb01ae3a47edaceb3,8cb517197536ad97b25187d8b273a543f222dcd7510f1650e9d43ed49709da4a,0.0024491499934811145,0.00016579998191446066,0.0008086999878287315,[],
655,WIWLUK,2,Rh,6,ce4ff1673e0b3936b3832ab5b4dff764090bad3860db9ea46e7b539bf67ecb50,2,100,100,100,True,True,100,100,True,True,100,True,0,b41dec33b9628a560b01e268a32041df2799556627913a617b2a8a6867e55a40,b41dec33b9628a560b01e268a32041df2799556627913a617b2a8a6867e55a40,0.010856299995793961,0.0002209999947808683,0.0006922000029589981,[],
656,REJYAI,0,Pt,4,cdfd433a2cc1ebb8e932801c67081b4dbf0045d973ae4cc5bbc1a44da6a88731,2,100,100,100,True,True,100,100,True,True,100,True,0,215b1b51e0e2731726f6a2a2787fab896f7aacb1157a034d05e988612cd6336e,215b1b51e0e2731726f6a2a2787fab896f7aacb1157a034d05e988612cd6336e,0.005320099997334182,0.00022770001669414341,0.0006993999995756894,[],
657,OCEZOO,1,Pt,6,2d3cfbad364a70df0003687d6d681b1a74e9aa81b389d18beab3a95dd47a18d5,2,100,100,100,True,True,100,100,True,True,100,True,0,804c77fb09af87ffa50e1d0f95afb44c43dc2974b01c0052fffebe8151ed0a4b,804c77fb09af87ffa50e1d0f95afb44c43dc2974b01c0052fffebe8151ed0a4b,0.007000300000072457,0.0002209999947808683,0.0007226000016089529,[],
658,DECKON,1,Fe,5,a3f19951e6f48a3b9f61dfbc794e5fb7b6d69f1a7f8574e1c72c76e7c3bc16f2,2,100,100,100,True,True,100,100,True,True,100,True,0,83f3ce92c22e9f594dbaa5aa4ac21ec9d0e9fca0560967248b95b7ad91a14edf,83f3ce92c22e9f594dbaa5aa4ac21ec9d0e9fca0560967248b95b7ad91a14edf,0.00605675000406336,0.00017770001431927085,0.0005342000222299248,[],
659,PAXFIG,4,Ir,6,78cfb7a2a433076ede3a9b98d8654b7c062cdf0d95ac36a32d2d144d3eb4b83b,4,100,53,100,False,True,100,100,True,True,100,True,0,78e12280d498f9d0f81d50e39894700f5f3a8779093b760a464da84205c96268,1a24e4e83adf3493e8e89c0810a4e95a3444071ae475af9c47bdc767d027555b,0.0061277000058908015,0.00021160001051612198,0.0011705000069923699,[],
