L3_hash,n_records,n_refcodes,unique_L0,unique_L1,unique_L2,CN,metal,ligand_signature,geometry_span,max_pairwise_CShM_distance,crosses_shape_boundary,representative_refcodes
565396104791,2,2,2,2,1,6,Ni,[H]C1C([H])C([H])C(C(O)C([H])C(O)C2C([H])C([H])C([H])C([H])C2[H])C([H])C1[H];[H],0.03,2.7702,False,IYOZUR;IYOZUR01
647111424557,2,2,2,1,1,5,Zn,[H]C1C([H])C(N([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])NC,0.03,0.0424,False,IYUGEO;VAKKEY
721932760917,2,2,2,1,1,6,Co,N=C=S;N=C=S;[H]C1NC([H])C(C([H])([H])[H])NC1C([H])([H])[H];[H]C1NC([H])C(C([H])(,0.03,0.3912,False,JADVAO;KAHBAZ
942273432911,3,3,3,2,2,4,Pd,I;I;[H]OC(C1C([H])C([H])NC([H])C1[H])(C1C([H])C([H])C([H])C([H])C1[H])C1C([H])C(,0.03,8.4101,False,JAWYOW;JAWYUC;JAWZAJ
463770729929,2,2,2,2,2,6,Fe,C#O;C#O;[H]C1C([H])C([H])C(N([H])[H])C(S)C1[H];[H]C1C([H])C([H])C(N([H])[H])C(S),0.03,0.9005,True,JEHVAT;JEHVAT01
305316075661,3,3,2,1,1,4,Pd,I;[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([,0.03,0.0424,False,JESTAC;JESTAC10;JESTAC11
638067641306,2,2,2,2,2,4,Au,[H]C1CC2C3C(C1[H])C([H])([H])C([H])([H])C3C([H])C([H])C2P(C1C([H])C([H])C([H])C(,0.03,7.3301,False,JIPMIH;POZZOV
526017157174,4,4,4,2,2,4,Ni,[H]C([H])([H])n1c(S)c(S)sc1=S;[H]C([H])([H])n1c(S)c(S)sc1=S,0.03,7.91,False,JIVWER;LUTCUB;LUTDAI;LUTDIQ
525430465901,2,2,2,1,1,6,Ni,[H]N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H],0.03,0.1237,False,JOBWEC;QEGGOC
719458152440,2,2,2,2,1,5,Fe,C#O;C#O;C#O;C#O;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H]),0.03,4.2701,False,JOFJOD;JOFJOD01
13013312892,2,2,2,1,1,5,V,O;[H]C(=NN=C(S)C1C([H])C([H])C([H])C([H])C1[H])C1C([H])C([H])C([H])C([H])C1O;[H],0.03,0.03,True,JOXKOW;JOXKOW01
336541877630,2,2,2,2,1,5,Zn,[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H])C([H])C([H,0.03,5.5201,True,JULDEZ;JULDEZ01
13935011240,2,2,2,2,1,6,Cu,[H]C(C(O)C(F)(F)F)C(O)C(F)(F)F;[H]C(C(O)C(F)(F)F)C(O)C(F)(F)F;[H]C1C([H])C([N+](,0.03,1.1404,False,JUWSAX;JUWSEB
796790194170,2,2,2,2,2,4,Pt,Cl;[H]C1=NN(C2NC(C3CC([H])C([H])C([H])C3[H])C([H])C([H])C2[H])C2C([H])C([H])C([H,0.03,8.5601,False,JUXCAJ;JUXCAJ01
17585405109,2,2,2,2,2,4,Cu,Br;Br;[H]C1=NC2C([H])C([H])C([H])C([H])C2N1[H];[H]C1=NC2C([H])C([H])C([H])C([H]),0.03,6.3101,False,KADYUJ;KADYUJ01
997543419096,2,2,2,1,1,4,Ni,[H]C1C([H])C([H])C(NS(=O)(=O)C([H])([H])[H])C(NS(=O)(=O)C([H])([H])[H])C1[H];[H],0.03,0.0424,True,KIKLUP;ONANUP
317773822819,2,2,2,1,1,6,Mn,[H]C(C(=NC([H])([H])C([H])([H])N=C(C([H])=C(O)C1C([H])C([H])C(OC([H])([H])[H])C(,0.03,0.0316,False,KIKMOK;KIKMUQ
841731012012,2,2,2,1,1,4,Pd,Cl;[H]C1CC(N=NC2C([H])C([H])C([H])C([H])C2SC([H])([H])[H])C([H])C([H])C1C([H])([,0.03,0.2121,False,KITZES;KITZES01
10090191829,2,2,2,1,1,5,Ti,[H]C([H])(O)C([H])([H])N(C([H])([H])C([H])([H])O)C([H])([H])C([H])([H])O;[H]C1C(,0.03,0.0316,True,KOMMOO;KOMMOO01
356646073802,2,2,2,1,1,4,Zn,Cl;Cl;[H]C1C([H])C([H])C(C([H])(N([H])C([H])(C([H])([H])[H])C([H])(N([H])C([H])(,0.03,0.2419,False,KOXYAA;TAHZAG
967900037317,2,2,2,2,1,4,Ni,[H]NC1C([H])C([H])C([H])C([H])C1S;[H]NC1C([H])C([H])C([H])C([H])C1S,0.03,3.7901,False,KUQJUD;TAGFIR
994035310132,2,2,2,1,1,4,Ag,[H]C(=NC([H])([H])C([H])([H])N=C([H])C1C([H])C([H])C([H])C([H])C1F)C1C([H])C([H],0.03,0.0671,False,LAFQOZ;UCIWIN
657266269370,3,3,3,1,1,6,Pd,Cl;Cl;Cl;Cl;Cl;Cl,0.03,0.3015,False,LAHFUV;LAHFUV10;VABXAC
111042061506,2,2,2,2,1,6,Re,Br;C#O;C#O;C#O;[H]C1NC(P(C2NC([H])C([H])C([H])C2[H])C2NC([H])C([H])C([H])C2[H])C,0.03,2.8502,True,LAJGAI;LAJGAI01
822246165000,2,2,2,1,1,4,Pd,Cl;Cl;[H]C(=NC1C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])C([H])C([H])C1C([H]),0.03,0.1825,False,LASCUE;NAWMII
252949911257,3,3,3,1,1,4,Cu,Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H])C(C([H])([H]),0.03,0.05,False,LATNUP;LATNUP01;LATNUP02
432847186749,3,3,3,1,1,4,Pd,[H]C1NC(C([H])([H])C([H])([H])N([H])[H])C([H])C([H])C1[H];[H]C1NC(C([H])([H])C([,0.03,0.0361,False,LAZGUR;ONUQEU;QONNOY
247666251556,2,2,2,1,1,5,Ag,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H])C,0.03,0.1237,False,LEHNIV;LEYDID
360927031219,2,2,2,1,1,4,Cd,Cl;Cl;[H]C1C([H])C([H])C2C(N=NN2C([H])([H])N2C(C([H])([H])[H])=NC3C([H])C([H])C(,0.03,0.0424,False,LERWAJ;LERWAJ01
439464643116,2,2,2,1,1,4,Cu,[H]C(=NC([H])([H])C([H])([H])N=C([H])C1C(O)C([H])C(OC([H])([H])[H])C([H])C1OC([H,0.03,0.1334,False,LESREG;VUYHUT
130865760175,2,2,2,1,1,6,Co,[H]C(=NC([H])([H])C([H])([H])OC([H])([H])[H])C1C(O)C([H])C([H])C2C([H])C([H])C([,0.03,1.3103,False,LEWPAI;LEWPAI01
605470791849,3,3,3,1,1,4,Ni,[H]N=C([H])C1C([H])C([H])C([H])C(OC([H])([H])[H])C1O;[H]N=C([H])C1C([H])C([H])C(,0.03,0.0361,False,LEXVUF;LEXVUF01;OZOXOS
613457179528,2,2,2,1,1,5,V,O;[H]C1C([H])C([H])C(NC(=O)C(O)(C([H])([H])[H])C([H])([H])[H])C(NC(=O)C(O)(C([H],0.03,0.114,False,LIHYAC;ZAXLEP
528093115047,4,4,3,1,1,4,Pd,Cl;Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H])C([H])([H],0.03,0.4301,False,LIMVAE;LIMVAE01;XEDBEP01;XEDBEP02
410203316293,2,2,2,1,1,5,Co,C#O;C#O;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H])C(C([H]),0.03,0.0361,False,LIQTEK;LIQTEK01
498450131445,2,2,2,1,1,6,Cd,[H]C1NC([H])C(N([H])C(=O)N([H])C2C([H])NC([H])C([H])C2[H])C([H])C1[H];[H]C1NC([H,0.03,0.153,False,LISCIA;LISCOG
686997461006,2,2,2,1,1,5,Ru,Cl;N=O;N=O;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C(,0.03,0.0424,True,LOHZIT;LOHZIT01
405224304658,2,2,2,1,1,4,Cu,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H])C([H])([H])C([H],0.03,0.0361,False,LUBCUJ;YOGDEG
230422056875,4,4,4,1,1,4,Pt,I;I;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H])C([H])([H])P,0.03,0.1513,False,LUBMII;OJEQEB;SIDYOU01;SILXOB
128478126897,2,2,2,1,1,4,Ni,Cl;[H]C1C([H])C([H])C(C2NN(B([H])(N3NC(C4C([H])C([H])C([H])C([H])C4[H])C([H])C3C,0.03,0.1825,False,LUCHIA;TOYVOU
451455341650,2,2,2,1,1,6,Fe,Cl;Cl;Cl;[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C(C3NC([H])C([H])C([H])C3[H])NC,0.03,0.0762,False,LUGKEF;PATJIE
65627760711,3,3,3,1,1,4,Cu,Cl;[H]C1([H])SC([H])([H])C([H])([H])N([H])([H])C1([H])[H];[H]C1([H])SC([H])([H]),0.03,0.1237,False,LULPER;LULPER01;LULRIX
687707999011,2,2,2,1,1,6,Ru,C#O;C#O;[H]C(=NC1C([H])C([H])C([H])C([H])C1[H])C([H])=C(O)C1C([H])C([H])C(C([H]),0.03,0.0361,False,LUQNEQ;LUQNEQ01
584517242281,3,3,3,2,1,5,Zn,Br;Br;[H]C(=NC1C([H])C([H])C([H])C([H])C1SC([H])([H])[H])C1NC([H])C([H])C([H])C1,0.03,5.2301,True,MAHVUP;MTPYMZ;MTPYMZ01
537508629663,2,2,2,1,1,4,Ni,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H])C,0.03,0.0361,False,MEDBUT;MEDDOP
48816108452,2,2,2,2,2,6,Hf,Cl;Cl;Cl;Cl;Cl;[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H],0.03,0.1044,True,MENWUA;TUJCAF
949437255375,2,2,2,1,1,4,Fe,[H]C([H])([H])[Si](O)(C([H])([H])[H])C([H])([H])[H];[H]C([H])([H])[Si](O)(C([H]),0.03,0.2915,False,MESROU;QEBXEC
580667518445,2,2,2,1,1,4,Ag,[H]C1=NN(B(N2N=C([H])C([H])=C2[H])(N2=C([H])C([H])=C([H])N2)N2=C([H])C([H])=C([H,0.03,0.6507,False,MIBVOJ;MIBVOJ01
474559038771,2,2,2,1,1,4,Pt,C#N;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([,0.03,0.0671,False,MIRJEF;MIRJEF01
183694325577,2,2,2,2,1,4,Pt,[H]C1=C([H])N(C([H])([H])[H])CN1C1CC([H])C(Br)C([H])C1[H];[H]N=C(C([H])=C(O)C([H,0.03,1.8502,False,MIVSOB;MIVSUH
786214243392,7,7,5,1,1,4,Ni,[H]C(=NC([H])([H])[H])C1C([H])C([H])C([H])C([H])C1O;[H]C(=NC([H])([H])[H])C1C([H,0.03,0.0424,False,MSLDNI04;MSLDNI05;MSLDNI12;MSLDNI13;MSLDNI16;MSLDNI17
510199862399,2,2,2,2,1,6,Ru,Cl;[H]C1NC(C2C([H])C([H])C([H])C([H])C2NC(=O)C([H])([H])N(C([H])([H])C2NC([H])C(,0.03,0.6707,False,MUNQOE;MUNQUK
449402691428,3,3,3,2,2,4,Au,Cl;Cl;[H]NC(=O)C1NC([H])C([H])C([H])C1[H],0.03,9.09,False,MUYQUS;MUYQUS01;MUYQUS02
550829526315,2,2,2,2,1,6,Cu,N=C=S;N=C=S;[H]C1NC2C3NC([H])C([H])C([H])C3C(=O)C2C([H])C1[H];[H]C1NC2C3NC([H])C,0.03,0.8605,False,NAPRAZ;NAPRAZ01
900094504391,2,2,2,1,1,5,V,O;[H]C(=NC([H])([H])C([H])([H])N=C([H])C1C([H])C(C([H])([H])[H])C([H])C(C(C([H]),0.03,0.0424,True,NECCON;NECCON01
124883701141,4,4,4,1,1,6,Ni,[H]C1NC(C([H])([H])N([H])[H])C([H])C([H])C1[H];[H]C1NC(C([H])([H])N([H])[H])C([H,0.03,1.05,False,NECRET;NECRET01;NECRET02;PADZOM
868654295102,2,2,2,1,1,6,Co,[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]c1nnnn1C([H])([H])[H];[H]c1nnnn1C([H])([H])[H,0.03,0.222,False,NEPMUU;NEPPOR
471388588312,2,2,2,2,2,5,Co,N=O;[H]c1c2nc(c([H])c3[nH]c(c([H])c4nc(c([H])c5[nH]c1c(C([H])([H])C([H])([H])[H],0.03,2.0002,True,NEYCAV;NEYCAV01
116750582785,2,2,2,2,2,4,Pt,Cl;Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])N([H])C2C([H])C([H])C,0.03,8.1301,False,NOQDUV;NOQDUV01
751529622995,2,2,2,2,2,4,Pt,Cl;[H]C1NC(C([H])([H])[H])C([H])C([H])C1[H];[H]N([H])[H];[H]N([H])[H],0.03,8.5301,False,NUWFIV;NUWFUH
927456249782,2,2,2,1,1,4,Cu,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H])C,0.03,0.03,False,NUWWEK;NUXFEU
902615998123,3,3,2,1,1,4,Ni,Cl;Cl;[H]C([H])(P(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]),0.03,0.1628,False,OBAVOE;OBAVOE01;OKUGAC
942336300917,2,2,2,1,1,4,Co,[H]C1C([H])C(S(=O)(=O)NC(=O)C(=O)NS(=O)(=O)C2C([H])C([H])C(C([H])([H])[H])C([H]),0.03,0.1825,True,OCECAB;XORMAV
678080342826,3,3,3,1,1,4,Ni,[H]N1C([H])(C([H])([H])[H])C([H])([H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C([,0.03,0.0424,False,OCMENH02;OCMENH03;OCMENH04
180609990449,2,2,2,1,1,4,Pd,Cl;Cl;[H]C1NC(C2=NC3C([H])C([H])C([H])C([H])C3N2[H])C([H])C([H])C1[H],0.03,0.1628,False,ODAROA;YIYJOG
39034316784,3,3,3,1,1,4,Pt,Cl;[H]C1NC(C(=NN=C(S)N([H])[H])C([H])([H])[H])C([H])C([H])C1[H],0.03,0.05,False,OGEWAY;OGEWAY01;OGEWAY02
315625770291,2,2,2,1,1,4,Pt,[H]C(=NC([H])([H])C([H])([H])N=C([H])C1C([H])C(C(C([H])([H])[H])(C([H])([H])[H]),0.03,1.2504,False,OGIMEX;TEYHEL
945570387592,2,2,2,1,1,4,Pd,O=c1sc(S)c(S)s1;[H]C1NC(C2NC([H])C([H])C(C(C([H])([H])[H])(C([H])([H])[H])C([H]),0.03,0.114,False,OJIWUZ;OJIXOU
522565170022,2,2,2,1,1,4,Pd,C3D6NS2;C3D6NS2,0.03,0.0424,False,OMUJEN;OMUJEN05
20374817231,2,2,2,2,2,4,Pd,Cl;Cl;[H]C1C([H])C([H])C(C2CN(C3C([H])C([H])C([H])C([H])C3[H])NN2C([H])([H])[H]),0.03,8.7101,False,OTULUL;OTULUL01
530778538930,2,2,2,1,1,4,Pt,Br;Br;[H]C([H])([H])N(C#N)C([H])([H])[H];[H]C([H])([H])N(C#N)C([H])([H])[H],0.03,0.05,False,OZIQOG;UKEKUS
639086949575,3,3,3,2,1,5,Ru,C#O;C#O;C#O;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C,0.03,4.0901,True,OZIVUQ;XATHIL;XATHIL01
830160371355,2,2,2,2,2,4,Pt,Cl;[H]C1CC(C2NC([H])C([H])C3C([H])C([H])C([H])C([H])C23)C([H])C([H])C1[H];[H]C1N,0.03,9.59,False,PAYNEJ;PAYNEJ01
181366931317,5,5,4,1,1,4,Pd,Cl;Cl;[H]C([H])([H])S(=O)C([H])([H])[H];[H]C([H])([H])S(=O)C([H])([H])[H],0.03,0.05,False,PDDMSX02;PDDMSX11;PDDMSX12;PDDMSX13;PDDMSX14
225544982555,2,2,2,1,1,6,Co,Cl;Cl;[H]OC([H])(C1NC([H])C([H])C([H])C1[H])C1234B567([H])B89%10([H])B%11%12%13(,0.03,0.153,True,PEKDOA;PEKDUG
651370010141,2,2,2,2,2,4,Pt,Cl;Cl;[H]C1NC(C2NC([H])C(C([H])([H])[H])C([H])C2[H])C([H])C([H])C1C([H])([H])[H],0.03,9.41,False,PERDIZ02;PERDIZ03
446727423547,2,2,2,1,1,4,Cu,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H])C,0.03,0.1334,False,PIBZIM;WULZAH
927822105696,3,3,3,1,1,4,Cu,[H]C1C([H])C(S)C(S)C(C#N)C1[H];[H]C1C([H])C(S)C(S)C(C#N)C1[H],0.03,0.0361,False,PIRHEH;PIRHEH01;PIRJIN01
897362843105,2,2,2,2,1,4,Zn,Cl;Cl;[H]c1c([H])c([H])c2n[se]nc2c1[H];[H]c1c([H])c([H])c2n[se]nc2c1[H],0.03,0.9305,False,POFGIB;POFGIB01
612408868105,2,2,2,2,1,4,Cu,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H])C,0.03,0.451,False,POJDEA;POJFAY
306073251141,8,8,8,2,1,6,Co,[H]C1NC([H])C(C(=O)O)NC1[H];[H]C1NC([H])C(C(=O)O)NC1[H];[H]O[H];[H]O[H],0.03,1.65,False,PRZCOB;PRZCOB01;PRZCOC;PRZCOC02;PRZCOC03;PRZCOC04
422453370818,2,2,2,1,1,4,Zn,[H]C1C([H])C(C([H])([H])[H])C([H])C([H])C1S;[H]C1C([H])C(C([H])([H])[H])C([H])C(,0.03,1.4303,False,PTOLZN;PTOLZN01
323958688632,2,2,2,1,1,4,Co,[H]B123B45(Br)B67([H])C89([H])C1%10([H])B21%11([H])B432([H])B563([H])B784([H])B%,0.03,0.0424,False,PUCVUF;PUCWAM
301045884951,4,4,3,3,1,5,Zn,[H]N(c1nnn[nH]1)c1nnn[nH]1;[H]N(c1nnn[nH]1)c1nnn[nH]1;[H]O[H],0.03,5.12,True,PUDBAT;PUDBIB;PUDCEY;PUGTOC
437576947641,2,2,2,1,1,6,Zn,[H]OC(C([H])([H])N1C([H])=C([H])N([H])=C1[H])(P(=O)(O)O[H])P(=O)(O)O[H];[H]OC(C(,0.03,0.05,False,PUFXUK;PUFXUK01
264620011501,7,7,4,1,1,4,Cu,Cl;Cl;[H]C1NC([H])C([H])C([H])C1[H];[H]C1NC([H])C([H])C([H])C1[H],0.03,0.0424,False,PYRCUC02;PYRCUC03;PYRCUC04;PYRCUC05;PYRCUC06;PYRCUC07
905976048826,2,2,2,1,1,4,Pt,Cl;Cl;[H]C(F)=C(Cl)P(C1C([H])C([H])C([H])C([H])C1[H])C1C([H])C([H])C([H])C([H])C,0.03,0.0361,False,QABHAE;QABHEI
305251158792,2,2,2,1,1,4,Au,Cl;[H]C1NC(N=C2NC(=NC3NC([H])C(C([H])([H])[H])C([H])C3[H])C3C([H])C([H])C([H])C(,0.03,0.0361,False,QAGBAE;QAGBEI
448998955074,2,2,2,1,1,6,Ru,[H]C([H])([H])O[PH](S)(S)OC([H])([H])[H];[H]C([H])([H])O[PH](S)(S)OC([H])([H])[H,0.03,2.6602,False,QAJGUD;QAJGUD01
346580137429,2,2,2,1,1,4,Ni,Br;Br;[H]C1C([H])C([H])C(C2C([H])C(C([H])([H])[H])NC3C4NC(C([H])([H])[H])C([H])C,0.03,0.0424,False,QASDAP;QASDAP01
755658048626,3,3,3,1,1,6,Co,[H]C(C(=O)O)=C([H])C1C([H])NC([H])C([H])C1[H];[H]C(C(=O)O)=C([H])C1C([H])NC([H]),0.03,0.4909,False,QAXSAK;SITGUY;SITGUY01
503150812625,2,2,2,1,1,4,Pd,Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H,0.03,0.0762,False,QAYRIU;TEYQEW
153045602001,2,2,2,1,1,4,Cu,[H]C(=NC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N=C([H])C1C([H])C(,0.03,0.0361,False,QEKDUF01;QEKDUF02
743707092154,2,2,2,1,1,4,Pd,Cl;[H]C1C([H])C([H])C(P2C3([H])C(C([H])([H])[H])=C(C([H])([H])[H])C2([H])C([H])(,0.03,0.0316,False,QELTEG;QELTIK
903787510965,2,2,2,1,1,6,Cu,[H]c1nnnn1C([H])([H])O[N+](=O)[O-];[H]c1nnnn1C([H])([H])O[N+](=O)[O-];[H]c1nnnn1,0.03,0.03,False,QERSUF;QESXUL
536672133149,2,2,2,1,1,4,Pt,[H]C(=NC1C([H])C([H])C([H])C([H])C1NC(=O)C([H])([H])NC(=O)OC([H])([H])C1C([H])C(,0.03,0.7706,False,QICYEH;QICYIL
123477670779,2,2,2,1,1,4,Cu,Cl;[H]C(=Nn1c(C([H])([H])C([H])([H])[H])nn([H])c1=S)c1oc([H])c([H])c1[H];[H]C1C(,0.03,0.05,False,QIVVEX;QIVVIB
83926636517,2,2,2,2,1,4,Cu,[H]C(=NN=C(O)C1C([H])C([H])C([N+](=O)[O-])C([H])C1[H])C1C([H])C([H])C(OC([H])([H,0.03,3.1001,False,QOLHEF;QOLHEF01
335122785344,2,2,2,2,1,6,Co,[H]OC(=O)c1c(C(=O)O)nc(C([H])([H])[H])n1[H];[H]OC(=O)c1c(C(=O)O)nc(C([H])([H])[H,0.03,1.3503,False,QOTLUH;TIGJUP01
547131453413,2,2,2,1,1,4,Pd,[H]C(=NN=C(S)N([H])C1C([H])C([H])C([H])C([H])C1[H])C1C([H])C([H])C([H])C([H])C1O,0.03,0.3214,False,QUZYEQ;QUZYEQ01
672846686992,3,3,3,1,1,6,Ni,[H]OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])O[H];[H]OC([H]),0.03,0.6803,False,RALFIU;XOTTIM;XOTTIM01
206487716802,2,2,2,2,1,4,Ni,[H]C([H])([H])C([H])(O[PH](S)(S)OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H],0.03,2.4402,False,RAMNIF;RAMNOL
364949001508,2,2,2,1,1,6,Cu,[H]C1C([H])C([N+](=O)[O-])C([H])C([H])C1C(=O)O;[H]C1C([H])C([N+](=O)[O-])C([H])C,0.03,0.2121,False,RESFEA;RESFEA01
19953859623,2,2,2,1,1,4,Pd,Cl;Cl;[H]OC(=O)C1C([H])C([H])C([H])C(O[H])C1N(C([H])([H])P(C1C([H])C([H])C([H])C,0.03,0.431,False,RETZUM;REVBOK
394748312188,2,2,2,2,2,4,Pt,Cl;Cl;[H]C1([H])S(=O)C([H])([H])C([H])([H])C1([H])[H];[H]C1NC([H])C([H])C([H])N1,0.03,8.3401,False,ROFYAM;ROGTEM
538387696090,2,2,2,2,1,4,Pt,[H]C1CC(C2NC([H])C([H])C([H])C2[H])C(F)C([H])C1F;[H]c1c([H])c(C(O)C([H])C(O)c2c(,0.03,1.0704,False,ROGTAM;ROGVOC
331823995943,2,2,2,1,1,4,Pd,Cl;[H]C(=NC([H])([H])C1C([H])C([H])C([H])C([H])C1[H])C1=CN(C([H])([H])C([H])([H],0.03,0.222,False,SABTIB;TUDZOJ
968730271880,2,2,2,2,2,4,Cu,[H]C(=NC([H])([H])C(=O)O)C1C([H])C([H])C([H])C([H])C1O;[H]N([H])C(=S)N([H])[H],0.03,8.1601,False,SALGCU01;SALGCU10
236462343159,3,3,3,2,1,4,Ni,[H]N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])N([H])[H];[H],0.03,10.42,True,SENMED;SENMED01;VIDXEL
632483901659,2,2,2,1,1,4,Pt,[H]C1CC(C2NC(N(C3NC(C4CC([H])C(Br)C([H])C4[H])C(C(=O)OC([H])([H])[H])C([H])C3[H],0.03,0.0762,False,SIDHIA;SIDHIA01
525447398756,3,3,3,1,1,4,Ni,[H]C(=NN=C(S)N([H])C1C([H])C([H])C([H])C([H])C1[H])c1sc([H])c([H])c1[H];[H]C(=NN,0.03,0.05,False,SOGVUG;SOGVUG01;SOGVUG02
730980926934,2,2,2,2,1,6,Zn,[H]OC(=O)C([H])([H])N(C([H])([H])C(=O)O)C([H])([H])C(=O)O;[H]O[H];[H]O[H];[H]O[H,0.03,2.1002,True,SOJXUK;SOJXUK01
368952720655,3,3,3,1,1,4,Ni,[H]N=C1C(C#N)=C(C#N)C2=C(C#N)C(C#N)C(=N[H])N12;[H]N=C1C(C#N)=C(C#N)C2=C(C#N)C(C#,0.03,0.0361,False,SOLGUV;WEFFAO;WEFFES
679486846094,2,2,2,1,1,4,Mn,N=O;N=O;N=O;N=O,0.03,0.03,False,SOLSUK;SOLTUL
938325961829,2,2,2,1,1,4,Pd,Cl;[H]C1NC(C(=O)NC(=O)C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H],0.03,0.0424,False,SUJYAY;SUJYAY01
239905044515,3,3,3,1,1,6,Zn,[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]n1c(=O)[nH]c(=O)n([H])c1=O;[H]n1c(=O)[nH]c(=O,0.03,0.5308,False,SUQCIR;TUDQAN;TUDQIV
197267330587,2,2,2,2,2,4,Pt,[H]C(=NC([H])(C1C([H])C([H])C([H])C([H])C1[H])C([H])([H])[H])C1C([H])C([H])C(C#C,0.03,8.3001,False,TAPXAN;TAPXER
191692149850,2,2,2,1,1,4,Pd,Cl;[H]C1C(C2=NC([H])([H])C([H])([H])C([H])([H])C2([H])[H])CC(P(=S)(C2C([H])C([H],0.03,0.1628,False,TECLUK;TECMAR
940216522500,3,3,3,2,1,5,Ni,Cl;[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H]),0.03,0.0361,True,TENVIV;TIVNUJ;TIVNUJ01
224014387571,2,2,2,2,2,6,Ni,[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H])C([H])C([H,0.03,0.5109,True,TESFII;TESFII01
189186465189,2,2,2,1,1,4,Cu,Br;Br;[H]C1NC(I)C([H])C([H])C1I;[H]C1NC(I)C([H])C([H])C1I,0.03,0.05,False,TESJUA;TESJUA01
212555565671,2,2,2,2,1,6,Rh,Cl;Cl;[H]C([H])([H])P(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])P(C([H])([,0.03,4.2001,True,TILQAG;TILQEK
78230387837,2,2,2,2,2,4,Pt,Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H])P(C2C([H])C([,0.03,10.12,False,TIRJEM;TIRJIQ
392581306770,2,2,2,2,2,6,Mn,[H]C1NC(C(=NN=C(S)N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])C([H])C1[,0.03,3.3401,True,TIXRID;TIXRID01
751604486805,2,2,2,1,1,4,Pd,Cl;Cl;[H]C(=C([H])P(C1C([H])C([H])C([H])C([H])C1[H])C1C([H])C([H])C([H])C([H])C1,0.03,0.0854,False,TURSUU;TURSUU01
344480295902,2,2,2,1,1,4,Zn,Cl;Cl;[H]C(=NC([H])([H])C([H])([H])N([H])(C([H])([H])C([H])([H])[H])C([H])([H])C,0.03,0.2022,False,UBEDEO;UBEDEO01
751799833255,2,2,2,2,1,6,Ni,[H]C([H])([H])C([H])(C(=O)O)C([H])([H])[H];[H]C([H])([H])C([H])(C(=O)O)C([H])([H,0.03,1.8502,True,UJIJIH;ZEMYAU
