mol_id,cn,reference_a,reference_b,S_reference_a,S_reference_b,best_shape,best_cshm,second_shape,shape_margin,boundary_margin_lt_1
HABGUP,6,Oh,TPr,1.3739865893063543,14.608698405433138,Oh,1.3739865893063543,TPr,13.234711816126785,False
HABZAP,6,Oh,TPr,39.79548021513907,37.45890503379286,TPr,37.45890503379286,Oh,2.336575181346213,False
HACFID,6,Oh,TPr,1.581765343834176,15.30107398201198,Oh,1.581765343834176,TPr,13.719308638177804,False
HACFUP,6,Oh,TPr,1.317848741536509,14.693504897606854,Oh,1.317848741536509,TPr,13.375656156070344,False
HACRAF,6,Oh,TPr,40.229692876218685,37.22362199566844,TPr,37.22362199566844,Oh,3.006070880550247,False
HACSOX,6,Oh,TPr,35.46570105201557,34.13752293117156,TPr,34.13752293117156,Oh,1.328178120844008,False
HACWUF,6,Oh,TPr,22.268642021585247,27.6265593605587,Oh,22.268642021585247,TPr,5.357917338973454,False
HADBIB,6,Oh,TPr,40.829901910820304,31.166458250820497,TPr,31.166458250820497,Oh,9.663443659999809,False
HADCOI,6,Oh,TPr,1.0469581845643114,16.263263858232413,Oh,1.0469581845643114,TPr,15.216305673668105,False
HADDAV,6,Oh,TPr,0.4315943872144883,13.638355417618692,Oh,0.4315943872144883,TPr,13.206761030404204,False
HADDEZ,6,Oh,TPr,0.5301847424358204,13.317066583450396,Oh,0.5301847424358204,TPr,12.786881841014576,False
HADMAB,6,Oh,TPr,4.938753661775245,14.05730338974935,Oh,4.938753661775245,TPr,9.118549727974106,False
HADQIM,6,Oh,TPr,39.15646493256252,27.84510605550889,TPr,27.84510605550889,Oh,11.311358877053632,False
HADREK,6,Oh,TPr,35.43422705163827,33.840053957885736,TPr,33.840053957885736,Oh,1.5941730937525307,False
HADVER,6,Oh,TPr,1.1668984150583166,15.460419779748095,Oh,1.1668984150583166,TPr,14.29352136468978,False
HAFHAB,6,Oh,TPr,38.56942381100394,34.563429558481644,TPr,34.563429558481644,Oh,4.005994252522292,False
HAGBIA,6,Oh,TPr,3.1936060686577985,11.615865404088506,Oh,3.1936060686577985,TPr,8.422259335430708,False
HAGBUQ,6,Oh,TPr,15.179375988014966,1.987190572099054,TPr,1.987190572099054,Oh,13.192185415915912,False
HAGDEA,6,Oh,TPr,19.86193489906236,10.050924605793616,TPr,10.050924605793616,Oh,9.811010293268746,False
HAGHAZ,6,Oh,TPr,0.5413302792274771,14.38567348009546,Oh,0.5413302792274771,TPr,13.844343200867984,False
HAGHED,6,Oh,TPr,0.5594173875690487,15.960892233495164,Oh,0.5594173875690487,TPr,15.401474845926115,False
HAGKAD,6,Oh,TPr,39.823818589593934,37.418338374332265,TPr,37.418338374332265,Oh,2.4054802152616688,False
HAGTOB,6,Oh,TPr,23.007112064652027,9.91409645193736,TPr,9.91409645193736,Oh,13.093015612714666,False
HAGTUH,6,Oh,TPr,22.83614059752996,9.993920326814276,TPr,9.993920326814276,Oh,12.842220270715682,False
HAHLOT,6,Oh,TPr,0.4301911072048355,16.63017447875702,Oh,0.4301911072048355,TPr,16.199983371552186,False
HAHXAQ,6,Oh,TPr,0.7100583207205107,15.793520324790654,Oh,0.7100583207205107,TPr,15.083462004070142,False
HAJCUS,6,Oh,TPr,0.0719204853257809,16.012767610554203,Oh,0.0719204853257809,TPr,15.94084712522842,False
HAJDAZ,6,Oh,TPr,0.1396615311588393,16.095862298198163,Oh,0.1396615311588393,TPr,15.956200767039324,False
HAKBIF,6,Oh,TPr,20.69062886609034,8.907742465833023,TPr,8.907742465833023,Oh,11.782886400257317,False
HAKHEG,6,Oh,TPr,23.792179487341688,10.514995551788784,TPr,10.514995551788784,Oh,13.277183935552904,False
HAKHIK,6,Oh,TPr,24.434060985024747,11.457284051361611,TPr,11.457284051361611,Oh,12.976776933663134,False
HAKXUM,6,Oh,TPr,23.097699058946084,19.13207280273369,TPr,19.13207280273369,Oh,3.965626256212392,False
HALBUV,6,Oh,TPr,0.958129344143136,14.198063188820903,Oh,0.958129344143136,TPr,13.239933844677768,False
HALCEG,6,Oh,TPr,0.9655229628289614,14.194852623860635,Oh,0.9655229628289614,TPr,13.229329661031676,False
HALCIK,6,Oh,TPr,0.6761921331868862,14.279995855416542,Oh,0.6761921331868862,TPr,13.603803722229657,False
HALNAK,6,Oh,TPr,2.153448486747727,14.795221110750347,Oh,2.153448486747727,TPr,12.641772624002622,False
HALWEW,6,Oh,TPr,0.9914936518774242,16.523021745907673,Oh,0.9914936518774242,TPr,15.53152809403025,False
HALXEX,6,Oh,TPr,22.137998347018986,9.737640965281086,TPr,9.737640965281086,Oh,12.400357381737896,False
HAMCIH,6,Oh,TPr,0.5162434951012328,16.82040174507903,Oh,0.5162434951012328,TPr,16.3041582499778,False
HAMDOO,6,Oh,TPr,8.11460176868905,14.445060730924723,Oh,8.11460176868905,TPr,6.330458962235674,False
HAMGOR,6,Oh,TPr,0.8711403566294397,16.492605689125877,Oh,0.8711403566294397,TPr,15.621465332496438,False
HAMJUA,6,Oh,TPr,0.3135078165671256,16.76615909716064,Oh,0.3135078165671256,TPr,16.452651280593514,False
HAMLUC,6,Oh,TPr,0.1195504625745031,16.22714562154494,Oh,0.1195504625745031,TPr,16.107595158970437,False
HAMLUD,6,Oh,TPr,39.276645176464406,37.75563890984413,TPr,37.75563890984413,Oh,1.521006266620276,False
HAMMEN,6,Oh,TPr,0.6384130358782729,16.940960518510483,Oh,0.6384130358782729,TPr,16.30254748263221,False
HAMPAN,6,Oh,TPr,18.08919648421753,13.581918167198731,TPr,13.581918167198731,Oh,4.507278317018798,False
HAMXEB,6,Oh,TPr,37.404641674082335,32.90892764893489,TPr,32.90892764893489,Oh,4.495714025147443,False
HANBOQ,6,Oh,TPr,29.073130974807984,33.1310478671906,Oh,29.073130974807984,TPr,4.057916892382618,False
HANKEM,6,Oh,TPr,0.397751800477256,15.236402167470072,Oh,0.397751800477256,TPr,14.838650366992818,False
HANNIW,6,Oh,TPr,0.9799175363816276,15.370493903483846,Oh,0.9799175363816276,TPr,14.390576367102218,False
HANPUK,6,Oh,TPr,0.8208833185262048,13.79030605878824,Oh,0.8208833185262048,TPr,12.969422740262036,False
HANQAR,6,Oh,TPr,0.6913082628467361,14.948990212464391,Oh,0.6913082628467361,TPr,14.257681949617655,False
HANXEB,6,Oh,TPr,25.82199553341181,18.152164556489964,TPr,18.152164556489964,Oh,7.669830976921848,False
HAPBEF,6,Oh,TPr,6.789456829098719,10.952863387493728,Oh,6.789456829098719,TPr,4.163406558395008,False
HAPFIR,6,Oh,TPr,2.5431528666225014,13.30033369877715,Oh,2.5431528666225014,TPr,10.75718083215465,False
HAPFOX,6,Oh,TPr,2.4467537247690405,12.857141599196945,Oh,2.4467537247690405,TPr,10.410387874427904,False
HAPFUD,6,Oh,TPr,33.177249068838165,27.919765487663238,TPr,27.919765487663238,Oh,5.257483581174931,False
HAQLOC,6,Oh,TPr,26.77314215017648,24.49711170716833,TPr,24.49711170716833,Oh,2.276030443008146,False
HASCAJ,6,Oh,TPr,40.01054267778121,29.86791910235984,TPr,29.86791910235984,Oh,10.142623575421371,False
HASHUE,6,Oh,TPr,0.9294471721658956,14.102692562491423,Oh,0.9294471721658956,TPr,13.173245390325528,False
HASJEQ,6,Oh,TPr,0.8473112648707647,14.283775152213163,Oh,0.8473112648707647,TPr,13.436463887342398,False
HASMEV,6,Oh,TPr,41.452375401450645,37.91741627833925,TPr,37.91741627833925,Oh,3.534959123111392,False
HASMEW,6,Oh,TPr,44.39500604763267,37.53189907145183,TPr,37.53189907145183,Oh,6.863106976180838,False
HATCEN,6,Oh,TPr,22.598954002018576,10.709756424034952,TPr,10.709756424034952,Oh,11.889197577983625,False
HATGUH,6,Oh,TPr,34.09535769034356,32.19487598169419,TPr,32.19487598169419,Oh,1.900481708649373,False
HATNAU,6,Oh,TPr,1.3078221478397087,13.473340076270018,Oh,1.3078221478397087,TPr,12.16551792843031,False
HATSAZ,6,Oh,TPr,12.1087271916119,5.935132487523354,TPr,5.935132487523354,Oh,6.173594704088545,False
HATXIK,6,Oh,TPr,5.267150057021575,10.106876443386902,Oh,5.267150057021575,TPr,4.839726386365327,False
HATXOQ,6,Oh,TPr,3.00807047793442,11.771328062107422,Oh,3.00807047793442,TPr,8.763257584173003,False
HAVDIS,6,Oh,TPr,25.207719395358847,10.022154597781183,TPr,10.022154597781183,Oh,15.185564797577662,False
HAVLEZ,6,Oh,TPr,19.869903904443373,9.292996244042625,TPr,9.292996244042625,Oh,10.576907660400748,False
HAVMIB,6,Oh,TPr,39.985985085997065,38.03959005421361,TPr,38.03959005421361,Oh,1.946395031783453,False
HAVQAW,6,Oh,TPr,38.2364253905027,29.787056572881927,TPr,29.787056572881927,Oh,8.449368817620776,False
HAWSAA,6,Oh,TPr,20.57987210527938,17.555901160724854,TPr,17.555901160724854,Oh,3.0239709445545278,False
HAWSUU,6,Oh,TPr,22.770515082487837,27.92806442764348,Oh,22.770515082487837,TPr,5.157549345155648,False
HAWXIO,6,Oh,TPr,25.714294404067125,29.6299153096648,Oh,25.714294404067125,TPr,3.9156209055976703,False
HAXFOE,6,Oh,TPr,0.928922762666404,15.1937777130391,Oh,0.928922762666404,TPr,14.264854950372696,False
HAXKAV,6,Oh,TPr,36.21826845164763,27.068503572650943,TPr,27.068503572650943,Oh,9.149764878996688,False
HAXXIN,6,Oh,TPr,25.036547820547423,11.179177033212929,TPr,11.179177033212929,Oh,13.857370787334496,False
HAXXIP,6,Oh,TPr,4.6043565337244186,8.12778227491008,Oh,4.6043565337244186,TPr,3.5234257411856618,False
HAYBAM,6,Oh,TPr,2.366733145725505,11.918100242368656,Oh,2.366733145725505,TPr,9.551367096643151,False
HAYCUH,6,Oh,TPr,1.7580475560508904,16.268899377480963,Oh,1.7580475560508904,TPr,14.510851821430071,False
HAYJUO,6,Oh,TPr,38.25411876969768,26.9796984885358,TPr,26.9796984885358,Oh,11.274420281161875,False
HAYKID,6,Oh,TPr,1.079084092478796,17.34598838148476,Oh,1.079084092478796,TPr,16.266904289005964,False
HAYNAX,6,Oh,TPr,44.42160304375106,37.55475259744457,TPr,37.55475259744457,Oh,6.866850446306493,False
HAYNOM,6,Oh,TPr,0.6706876681209332,16.632619144775052,Oh,0.6706876681209332,TPr,15.96193147665412,False
HAYXAG,6,Oh,TPr,0.0971476139583613,16.647570770022714,Oh,0.0971476139583613,TPr,16.55042315606435,False
HAYXEK,6,Oh,TPr,0.0990998845143022,16.448889574903582,Oh,0.0990998845143022,TPr,16.34978969038928,False
HAZCIV,6,Oh,TPr,38.44612431113124,33.86845054518242,TPr,33.86845054518242,Oh,4.577673765948823,False
HAZHOH,6,Oh,TPr,40.13177656402959,36.78384630947551,TPr,36.78384630947551,Oh,3.347930254554086,False
HAZKID,6,Oh,TPr,43.97154682097483,36.9391889226138,TPr,36.9391889226138,Oh,7.032357898361028,False
HAZQAD,6,Oh,TPr,1.35211246600137,12.146823028240128,Oh,1.35211246600137,TPr,10.79471056223876,False
HAZRIM,6,Oh,TPr,0.8297846462119093,13.87650518734092,Oh,0.8297846462119093,TPr,13.046720541129012,False
HAZZEN,6,Oh,TPr,0.6217123046931352,15.685287955861613,Oh,0.6217123046931352,TPr,15.063575651168476,False
HEBBAS,6,Oh,TPr,0.1814227826304346,16.265117968151454,Oh,0.1814227826304346,TPr,16.08369518552102,False
HEBMOQ,6,Oh,TPr,0.9152215308746612,16.06169902505895,Oh,0.9152215308746612,TPr,15.146477494184287,False
HEBNIO,6,Oh,TPr,33.47792580046598,27.062500470290733,TPr,27.062500470290733,Oh,6.41542533017525,False
HEBNOR,6,Oh,TPr,0.798515937206824,16.4482195904858,Oh,0.798515937206824,TPr,15.649703653278976,False
HEBPIN,6,Oh,TPr,0.8064250487972799,13.799896203268064,Oh,0.8064250487972799,TPr,12.993471154470784,False
HEBPOT,6,Oh,TPr,0.34185079539709,16.663325316316843,Oh,0.34185079539709,TPr,16.321474520919754,False
HEBPUZ,6,Oh,TPr,0.4076426433118586,16.34052663748384,Oh,0.4076426433118586,TPr,15.932883994171982,False
HEBZIZ,6,Oh,TPr,23.866827362037004,26.417897341455102,Oh,23.866827362037004,TPr,2.551069979418102,False
HECGON,6,Oh,TPr,0.2234282230817244,15.56895373708026,Oh,0.2234282230817244,TPr,15.345525513998536,False
HECGUS,6,Oh,TPr,12.838604763167854,13.296185717436604,Oh,12.838604763167854,TPr,0.4575809542687494,True
HECWES,6,Oh,TPr,40.95367426325495,38.402070194150056,TPr,38.402070194150056,Oh,2.551604069104897,False
HECWUK,6,Oh,TPr,31.16155179896261,28.88515293606082,TPr,28.88515293606082,Oh,2.276398862901786,False
HECXAR,6,Oh,TPr,37.56640115952538,31.559705420118046,TPr,31.559705420118046,Oh,6.006695739407338,False
HECXEV,6,Oh,TPr,38.35666497855918,31.82641798820414,TPr,31.82641798820414,Oh,6.530246990355042,False
HECYIY,6,Oh,TPr,0.5260892598985879,14.885218943305144,Oh,0.5260892598985879,TPr,14.359129683406554,False
HECYOE,6,Oh,TPr,0.6782201227508661,16.901246974148126,Oh,0.6782201227508661,TPr,16.22302685139726,False
HECZEV,6,Oh,TPr,0.8528966464325556,14.276279895414756,Oh,0.8528966464325556,TPr,13.4233832489822,False
HEDLUX,6,Oh,TPr,40.87378564898218,35.204108745509515,TPr,35.204108745509515,Oh,5.669676903472663,False
HEDTUG,6,Oh,TPr,21.50331469699001,9.915584074478575,TPr,9.915584074478575,Oh,11.587730622511437,False
HEDVAO,6,Oh,TPr,22.80388773872546,10.569174350401072,TPr,10.569174350401072,Oh,12.234713388324389,False
HEDVOB,6,Oh,TPr,1.9749785087551284,16.234253125646507,Oh,1.9749785087551284,TPr,14.259274616891378,False
HEDZOJ,6,Oh,TPr,1.0979007255440345,13.546798268053214,Oh,1.0979007255440345,TPr,12.44889754250918,False
HEFGEG,6,Oh,TPr,24.52839568728156,14.961303476270125,TPr,14.961303476270125,Oh,9.567092211011436,False
HEFJAF,6,Oh,TPr,37.44668101800308,27.724235080856342,TPr,27.724235080856342,Oh,9.72244593714673,False
HEFWAS,6,Oh,TPr,1.2146218516587843,14.320367481127525,Oh,1.2146218516587843,TPr,13.10574562946874,False
HEFWEW,6,Oh,TPr,1.224048807242722,14.219118599004824,Oh,1.224048807242722,TPr,12.995069791762102,False
HEGZEA,6,Oh,TPr,8.59179301086149,13.311853548204454,Oh,8.59179301086149,TPr,4.720060537342963,False
HEHJOT,6,Oh,TPr,1.2944829041212451,15.24567953450353,Oh,1.2944829041212451,TPr,13.951196630382285,False
HEHKIO,6,Oh,TPr,7.439847507475331,14.049303582387903,Oh,7.439847507475331,TPr,6.609456074912572,False
HEHROB,6,Oh,TPr,36.918877935757855,35.515325384312085,TPr,35.515325384312085,Oh,1.4035525514457703,False
HEHSAO,6,Oh,TPr,39.74182119294085,37.83439719975951,TPr,37.83439719975951,Oh,1.9074239931813464,False
HEHTAP,6,Oh,TPr,0.2821431044029377,14.995453576627655,Oh,0.2821431044029377,TPr,14.71331047222472,False
HEJDIN,6,Oh,TPr,40.48140318235627,36.42337981515797,TPr,36.42337981515797,Oh,4.058023367198295,False
HEJMUI,6,Oh,TPr,26.99258918601932,18.294253014106754,TPr,18.294253014106754,Oh,8.698336171912562,False
HEJNAP,6,Oh,TPr,28.34440161379635,16.587932694513643,TPr,16.587932694513643,Oh,11.756468919282709,False
HEJQEW,6,Oh,TPr,0.1099556928026481,16.33425564485426,Oh,0.1099556928026481,TPr,16.224299952051613,False
HEKBEI,6,Oh,TPr,24.892449690171,11.434489091216497,TPr,11.434489091216497,Oh,13.457960598954502,False
HEKBIM,6,Oh,TPr,21.995903246962836,10.90936899774238,TPr,10.90936899774238,Oh,11.086534249220453,False
HEKBOS,6,Oh,TPr,25.50429588468489,10.934922230315031,TPr,10.934922230315031,Oh,14.569373654369858,False
HEKBUX,6,Oh,TPr,0.9598982547958774,15.027006325895966,Oh,0.9598982547958774,TPr,14.067108071100089,False
HEKBUY,6,Oh,TPr,25.5278481725506,10.944597398144698,TPr,10.944597398144698,Oh,14.583250774405904,False
HEKCAE,6,Oh,TPr,1.208142696945543,14.178624555743696,Oh,1.208142696945543,TPr,12.970481858798154,False
HEKCEI,6,Oh,TPr,0.9171924549086312,15.04890047816992,Oh,0.9171924549086312,TPr,14.13170802326129,False
HEKFAH,6,Oh,TPr,40.278871341595895,31.164327739022003,TPr,31.164327739022003,Oh,9.114543602573892,False
HEKFEL,6,Oh,TPr,40.21189465665888,31.04672260492402,TPr,31.04672260492402,Oh,9.165172051734856,False
HEKFOV,6,Oh,TPr,8.329839166701717,6.528662303899092,TPr,6.528662303899092,Oh,1.8011768628026248,False
HEKQIX,6,Oh,TPr,37.62690107568202,33.472248319557885,TPr,33.472248319557885,Oh,4.154652756124136,False
HELGEK,6,Oh,TPr,40.157858563194445,35.83237123894331,TPr,35.83237123894331,Oh,4.325487324251135,False
HELGIO,6,Oh,TPr,40.281817303728346,37.387009786761446,TPr,37.387009786761446,Oh,2.8948075169669,False
HELKES,6,Oh,TPr,31.89198485205936,20.165534299972546,TPr,20.165534299972546,Oh,11.726450552086812,False
HELWOO,6,Oh,TPr,32.34613044847422,26.19286499810809,TPr,26.19286499810809,Oh,6.153265450366128,False
HEMYIK,6,Oh,TPr,22.89700475717657,10.104618511524553,TPr,10.104618511524553,Oh,12.792386245652018,False
HENCIN,6,Oh,TPr,1.018730884010938,16.8592958082064,Oh,1.018730884010938,TPr,15.840564924195462,False
HENLIV,6,Oh,TPr,24.36132887655453,18.424317575314767,TPr,18.424317575314767,Oh,5.937011301239764,False
HENMAO,6,Oh,TPr,27.80962952223876,20.653436106743207,TPr,20.653436106743207,Oh,7.156193415495554,False
HENNAP,6,Oh,TPr,32.882664772432,35.045420116159605,Oh,32.882664772432,TPr,2.1627553437276035,False
HENTAV,6,Oh,TPr,34.54150989632017,28.11461363420924,TPr,28.11461363420924,Oh,6.42689626211093,False
HEPREZ,6,Oh,TPr,0.7561217716271087,13.960932368690973,Oh,0.7561217716271087,TPr,13.204810597063863,False
HEPRID,6,Oh,TPr,0.7533204846529198,13.806779690291874,Oh,0.7533204846529198,TPr,13.053459205638957,False
HEPSOL,6,Oh,TPr,41.66490586832955,32.681418320354545,TPr,32.681418320354545,Oh,8.983487547975002,False
HEPVEH,6,Oh,TPr,33.30748619981952,25.060205674618206,TPr,25.060205674618206,Oh,8.247280525201315,False
HEQFIS,6,Oh,TPr,23.442121147684247,11.71566003026854,TPr,11.71566003026854,Oh,11.726461117415708,False
HEQQAZ,6,Oh,TPr,0.3201186568455934,16.316759872512094,Oh,0.3201186568455934,TPr,15.9966412156665,False
HERRIF,6,Oh,TPr,38.12755343035333,30.071957799778964,TPr,30.071957799778964,Oh,8.055595630574366,False
HERTIL,6,Oh,TPr,5.183990861425652,8.873469768770196,Oh,5.183990861425652,TPr,3.689478907344544,False
HERVIM,6,Oh,TPr,0.975292125090657,14.576780881739063,Oh,0.975292125090657,TPr,13.601488756648408,False
HERXIP,6,Oh,TPr,25.95160580870696,14.6827466893252,TPr,14.6827466893252,Oh,11.268859119381757,False
HESLOH,6,Oh,TPr,40.54519862262829,36.89044829513783,TPr,36.89044829513783,Oh,3.654750327490461,False
HESPUR,6,Oh,TPr,19.56058230219342,26.65663971184612,Oh,19.56058230219342,TPr,7.096057409652701,False
HETBER,6,Oh,TPr,1.7262586934225057,13.099216007173483,Oh,1.7262586934225057,TPr,11.37295731375098,False
HETTUW,6,Oh,TPr,25.45640617479343,10.035878678606744,TPr,10.035878678606744,Oh,15.420527496186685,False
HEVBAM,6,Oh,TPr,23.532063791247552,11.576821303661603,TPr,11.576821303661603,Oh,11.955242487585949,False
HEWBER,6,Oh,TPr,38.65743875087778,37.75114207581088,TPr,37.75114207581088,Oh,0.9062966750669048,True
HEWHIA,6,Oh,TPr,39.02895060872437,32.22942265228036,TPr,32.22942265228036,Oh,6.799527956444017,False
HEWNUT,6,Oh,TPr,0.7654702871767234,16.31277183416849,Oh,0.7654702871767234,TPr,15.547301546991768,False
HEWPOR,6,Oh,TPr,33.05033900051945,21.822566357333628,TPr,21.822566357333628,Oh,11.227772643185824,False
HEWTEM,6,Oh,TPr,23.33665925320453,9.801834404455825,TPr,9.801834404455825,Oh,13.534824848748706,False
HEXFOH,6,Oh,TPr,23.744339999623445,10.079049664084907,TPr,10.079049664084907,Oh,13.665290335538538,False
HEXJUR,6,Oh,TPr,20.44374249183279,16.61378755422847,TPr,16.61378755422847,Oh,3.82995493760432,False
HEXMAA,6,Oh,TPr,23.219935595273157,10.173480755850049,TPr,10.173480755850049,Oh,13.046454839423104,False
HEXQUA,6,Oh,TPr,26.599080312794083,21.87909600764494,TPr,21.87909600764494,Oh,4.719984305149144,False
HEXRAH,6,Oh,TPr,29.51826811590896,23.366422570311123,TPr,23.366422570311123,Oh,6.151845545597833,False
HEXVAJ,6,Oh,TPr,19.37662398731202,11.935992778541127,TPr,11.935992778541127,Oh,7.44063120877089,False
HEYCOF,6,Oh,TPr,23.990265322387646,9.96822445673194,TPr,9.96822445673194,Oh,14.022040865655708,False
HEYNII,6,Oh,TPr,0.2326719958829791,15.84878223246865,Oh,0.2326719958829791,TPr,15.616110236585673,False
HEYNOO,6,Oh,TPr,0.2373195560271206,15.361613957592612,Oh,0.2373195560271206,TPr,15.124294401565493,False
HEYNUU,6,Oh,TPr,0.252473098015575,15.80927397858864,Oh,0.252473098015575,TPr,15.556800880573064,False
HEYPAC,6,Oh,TPr,0.4256849374693915,14.747983718012684,Oh,0.4256849374693915,TPr,14.322298780543292,False
HEZNAC,6,Oh,TPr,23.43517904381732,9.8642032599055,TPr,9.8642032599055,Oh,13.57097578391182,False
HEZNOQ,6,Oh,TPr,1.031202076837529,16.06572620956196,Oh,1.031202076837529,TPr,15.03452413272443,False
HEZPOT,6,Oh,TPr,34.67483352284808,30.624084715252643,TPr,30.624084715252643,Oh,4.05074880759544,False
HEZPUZ,6,Oh,TPr,37.42903387157964,33.711766909406975,TPr,33.711766909406975,Oh,3.7172669621726655,False
HIBFOR,6,Oh,TPr,32.636734946814826,24.15093939407047,TPr,24.15093939407047,Oh,8.485795552744356,False
HIBNEN,6,Oh,TPr,0.7939770853219141,15.397245214427054,Oh,0.7939770853219141,TPr,14.60326812910514,False
HIBNIR,6,Oh,TPr,0.929882566327662,15.799175853477465,Oh,0.929882566327662,TPr,14.869293287149802,False
HIBNOX,6,Oh,TPr,0.8818265321539039,15.81231151398366,Oh,0.8818265321539039,TPr,14.930484981829755,False
HIBPAL,6,Oh,TPr,0.7959493455033252,15.051671279946136,Oh,0.7959493455033252,TPr,14.25572193444281,False
HIBPEP,6,Oh,TPr,0.813129187016964,15.038581799278194,Oh,0.813129187016964,TPr,14.22545261226123,False
HIBQUG,6,Oh,TPr,21.9545959827173,11.167848385688194,TPr,11.167848385688194,Oh,10.786747597029107,False
HIBXEX,6,Oh,TPr,3.475388951290244,14.605258154944767,Oh,3.475388951290244,TPr,11.129869203654524,False
HICCUV,6,Oh,TPr,4.195129080711517,8.922297299596256,Oh,4.195129080711517,TPr,4.727168218884739,False
HICDAB,6,Oh,TPr,25.214328455783168,18.34841027202988,TPr,18.34841027202988,Oh,6.8659181837532905,False
HICFUY,6,Oh,TPr,4.20521177605109,9.208153406186764,Oh,4.20521177605109,TPr,5.002941630135673,False
HICMAH,6,Oh,TPr,0.6511270393322318,16.570949201958758,Oh,0.6511270393322318,TPr,15.919822162626524,False
HICMIP,6,Oh,TPr,22.631095763508725,10.02226600423805,TPr,10.02226600423805,Oh,12.608829759270677,False
HICNIQ,6,Oh,TPr,0.7192209171999243,16.63220776916934,Oh,0.7192209171999243,TPr,15.912986851969416,False
HICSUH,6,Oh,TPr,3.326398072488589,12.78013150022428,Oh,3.326398072488589,TPr,9.45373342773569,False
HIDQEQ,6,Oh,TPr,38.42202079509509,36.7424202042017,TPr,36.7424202042017,Oh,1.6796005908933935,False
HIFJAJ,6,Oh,TPr,1.6054253865890518,12.430004536991529,Oh,1.6054253865890518,TPr,10.824579150402474,False
HIFKAI,6,Oh,TPr,28.87326031897897,14.635270539847632,TPr,14.635270539847632,Oh,14.237989779131343,False
HIGBUV,6,Oh,TPr,1.5044014856312908,14.55230804050222,Oh,1.5044014856312908,TPr,13.047906554870927,False
