run_stage,selection_order,mol_id,fold,metal,cn,graph_sha256,arm,k,representation,reference_sha256,matched_variants,mismatched_variants,match_fraction,unique_variant_hashes,unique_hashes_with_reference,all_variants_match_reference
full,7,ZADMUP,2,Pt,4,31cb79b302576fbcb363b32bf03ca9cf04dc953e90109efff73fe5730c229833,combined,100,patched_coordrep,fb5c0a8b6f85d16963e73bce18bd1988fb92bc145b70784322163f461a424fae,100,0,1.0,1,1,True
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,rigid,100,raw_cartesian,14c5e520f75b8be4e353cbcc32812106222a828990b7ff96138bf6020ffc7696,0,100,0.0,100,101,False
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,rigid,100,ordered_distance_matrix,da6e4fee84e954fac3dff2ec47a86e5a822d96896048f1d1c1a9f63af9ec92ed,100,0,1.0,1,1,True
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,rigid,100,connectivity_only,16ce1933626aeedface2c99f48bbb1a99600e0930a921e8d47ed062db694a0b4,100,0,1.0,1,1,True
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,rigid,100,uncanonicalized_coordrep,d7305043841dc538a20d5054d43aa8e39cbf28534575e374f0a234f833d368e8,100,0,1.0,1,1,True
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,rigid,100,patched_coordrep,4fa39bb491857db9c3039af90fc9be42cf6c1c1ffb6e5f2daa4db0eb9411b87f,100,0,1.0,1,1,True
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,permutation,100,raw_cartesian,14c5e520f75b8be4e353cbcc32812106222a828990b7ff96138bf6020ffc7696,0,100,0.0,98,99,False
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,permutation,100,ordered_distance_matrix,da6e4fee84e954fac3dff2ec47a86e5a822d96896048f1d1c1a9f63af9ec92ed,0,100,0.0,98,99,False
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,permutation,100,connectivity_only,16ce1933626aeedface2c99f48bbb1a99600e0930a921e8d47ed062db694a0b4,100,0,1.0,1,1,True
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,permutation,100,uncanonicalized_coordrep,d7305043841dc538a20d5054d43aa8e39cbf28534575e374f0a234f833d368e8,0,100,0.0,71,72,False
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,permutation,100,patched_coordrep,4fa39bb491857db9c3039af90fc9be42cf6c1c1ffb6e5f2daa4db0eb9411b87f,100,0,1.0,1,1,True
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,combined,100,raw_cartesian,14c5e520f75b8be4e353cbcc32812106222a828990b7ff96138bf6020ffc7696,0,100,0.0,100,101,False
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,combined,100,ordered_distance_matrix,da6e4fee84e954fac3dff2ec47a86e5a822d96896048f1d1c1a9f63af9ec92ed,0,100,0.0,96,97,False
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,combined,100,connectivity_only,16ce1933626aeedface2c99f48bbb1a99600e0930a921e8d47ed062db694a0b4,100,0,1.0,1,1,True
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,combined,100,uncanonicalized_coordrep,d7305043841dc538a20d5054d43aa8e39cbf28534575e374f0a234f833d368e8,0,100,0.0,73,74,False
full,8,NOWMUH,3,Ir,6,760e16df291c213ada6634dd95cb72d41e78d0d64ebc0c52b6f2e316669439d6,combined,100,patched_coordrep,4fa39bb491857db9c3039af90fc9be42cf6c1c1ffb6e5f2daa4db0eb9411b87f,100,0,1.0,1,1,True
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,rigid,100,raw_cartesian,dcd8434afb10925c153afcecb3ac5d3b2b489053f9a975d89d461570ffe2b42c,0,100,0.0,100,101,False
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,rigid,100,ordered_distance_matrix,e2146fa6ea17d2abd2682d08042ba131d354747f8b68ee357594716e265c5d03,100,0,1.0,1,1,True
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,rigid,100,connectivity_only,05c9310ae739cd17b22ee54b470338415ed6dff14ed8b2b57ab72965674d6232,100,0,1.0,1,1,True
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,rigid,100,uncanonicalized_coordrep,8e33e9f6e5239c0562b52b4d0b2e816d7f651e27e97b5e4ec219db42981badf5,100,0,1.0,1,1,True
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,rigid,100,patched_coordrep,c56b8cba867a8d12883d9695fde514c07b7a7e1c407459e83130be9a685cfe11,100,0,1.0,1,1,True
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,permutation,100,raw_cartesian,dcd8434afb10925c153afcecb3ac5d3b2b489053f9a975d89d461570ffe2b42c,0,100,0.0,93,94,False
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,permutation,100,ordered_distance_matrix,e2146fa6ea17d2abd2682d08042ba131d354747f8b68ee357594716e265c5d03,0,100,0.0,93,94,False
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,permutation,100,connectivity_only,05c9310ae739cd17b22ee54b470338415ed6dff14ed8b2b57ab72965674d6232,100,0,1.0,1,1,True
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,permutation,100,uncanonicalized_coordrep,8e33e9f6e5239c0562b52b4d0b2e816d7f651e27e97b5e4ec219db42981badf5,0,100,0.0,79,80,False
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,permutation,100,patched_coordrep,c56b8cba867a8d12883d9695fde514c07b7a7e1c407459e83130be9a685cfe11,100,0,1.0,1,1,True
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,combined,100,raw_cartesian,dcd8434afb10925c153afcecb3ac5d3b2b489053f9a975d89d461570ffe2b42c,0,100,0.0,100,101,False
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,combined,100,ordered_distance_matrix,e2146fa6ea17d2abd2682d08042ba131d354747f8b68ee357594716e265c5d03,0,100,0.0,94,95,False
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,combined,100,connectivity_only,05c9310ae739cd17b22ee54b470338415ed6dff14ed8b2b57ab72965674d6232,100,0,1.0,1,1,True
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,combined,100,uncanonicalized_coordrep,8e33e9f6e5239c0562b52b4d0b2e816d7f651e27e97b5e4ec219db42981badf5,0,100,0.0,73,74,False
full,9,CAFREG,3,Ir,6,1993ad0be3aae881b5d6b801251d46d1b7cdacc7676e21a1619601f139816755,combined,100,patched_coordrep,c56b8cba867a8d12883d9695fde514c07b7a7e1c407459e83130be9a685cfe11,100,0,1.0,1,1,True
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,rigid,100,raw_cartesian,991fbb78ae49c143c8332fd8b3d0c6772c739475ad4d05698b5e4404038f4181,0,100,0.0,100,101,False
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,rigid,100,ordered_distance_matrix,ac9a13fa6dcd1ee2ca805beb224f2e6bed5765ea47666de32f4f4d989a900f9f,100,0,1.0,1,1,True
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,rigid,100,connectivity_only,667c831c5cd1be2b09a3148b5f2ddcb4d650c7d8f9c4450dbc2bf75db5242d36,100,0,1.0,1,1,True
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,rigid,100,uncanonicalized_coordrep,2177699231a848d86b79c2b20253474f6c91ccf6f3ab46a6f80fd5b91926a67d,100,0,1.0,1,1,True
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,rigid,100,patched_coordrep,2177699231a848d86b79c2b20253474f6c91ccf6f3ab46a6f80fd5b91926a67d,100,0,1.0,1,1,True
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,permutation,100,raw_cartesian,991fbb78ae49c143c8332fd8b3d0c6772c739475ad4d05698b5e4404038f4181,1,99,0.01,68,68,False
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,permutation,100,ordered_distance_matrix,ac9a13fa6dcd1ee2ca805beb224f2e6bed5765ea47666de32f4f4d989a900f9f,1,99,0.01,68,68,False
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,permutation,100,connectivity_only,667c831c5cd1be2b09a3148b5f2ddcb4d650c7d8f9c4450dbc2bf75db5242d36,100,0,1.0,1,1,True
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,permutation,100,uncanonicalized_coordrep,2177699231a848d86b79c2b20253474f6c91ccf6f3ab46a6f80fd5b91926a67d,73,27,0.73,2,2,False
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,permutation,100,patched_coordrep,2177699231a848d86b79c2b20253474f6c91ccf6f3ab46a6f80fd5b91926a67d,100,0,1.0,1,1,True
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,combined,100,raw_cartesian,991fbb78ae49c143c8332fd8b3d0c6772c739475ad4d05698b5e4404038f4181,0,100,0.0,100,101,False
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,combined,100,ordered_distance_matrix,ac9a13fa6dcd1ee2ca805beb224f2e6bed5765ea47666de32f4f4d989a900f9f,1,99,0.01,70,70,False
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,combined,100,connectivity_only,667c831c5cd1be2b09a3148b5f2ddcb4d650c7d8f9c4450dbc2bf75db5242d36,100,0,1.0,1,1,True
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,combined,100,uncanonicalized_coordrep,2177699231a848d86b79c2b20253474f6c91ccf6f3ab46a6f80fd5b91926a67d,76,24,0.76,2,2,False
full,10,FEJNEP,2,Zn,5,165f9d5f6224d8313ec50b464dcc05a414715667f9e0fe72e4ceaec8b2543582,combined,100,patched_coordrep,2177699231a848d86b79c2b20253474f6c91ccf6f3ab46a6f80fd5b91926a67d,100,0,1.0,1,1,True
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,rigid,100,raw_cartesian,6843c6ecaeb648566ffb695d19d6b73b10505dc2edd4160f1a141d3d596ef6ff,0,100,0.0,100,101,False
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,rigid,100,ordered_distance_matrix,cd49b71f06da176693fb83a797a5cbcbf3431f3a0bf686710578bd7c7f0216fa,100,0,1.0,1,1,True
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,rigid,100,connectivity_only,3c1d3a53fa7ab63c1cb8ac3603dc22827942a144d28f429c0b135484b48e5e0f,100,0,1.0,1,1,True
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,rigid,100,uncanonicalized_coordrep,2adb66527d6ab6b3f4c401e373af2657f215f67fb996c6cb5f8eb0154baaaa1d,100,0,1.0,1,1,True
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,rigid,100,patched_coordrep,a807bc01e33e177844468df077eeb56639e87b0080f176e64e11f07c9c77dcf6,100,0,1.0,1,1,True
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,permutation,100,raw_cartesian,6843c6ecaeb648566ffb695d19d6b73b10505dc2edd4160f1a141d3d596ef6ff,3,97,0.03,23,23,False
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,permutation,100,ordered_distance_matrix,cd49b71f06da176693fb83a797a5cbcbf3431f3a0bf686710578bd7c7f0216fa,3,97,0.03,23,23,False
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,permutation,100,connectivity_only,3c1d3a53fa7ab63c1cb8ac3603dc22827942a144d28f429c0b135484b48e5e0f,100,0,1.0,1,1,True
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,permutation,100,uncanonicalized_coordrep,2adb66527d6ab6b3f4c401e373af2657f215f67fb996c6cb5f8eb0154baaaa1d,0,100,0.0,5,6,False
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,permutation,100,patched_coordrep,a807bc01e33e177844468df077eeb56639e87b0080f176e64e11f07c9c77dcf6,100,0,1.0,1,1,True
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,combined,100,raw_cartesian,6843c6ecaeb648566ffb695d19d6b73b10505dc2edd4160f1a141d3d596ef6ff,0,100,0.0,100,101,False
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,combined,100,ordered_distance_matrix,cd49b71f06da176693fb83a797a5cbcbf3431f3a0bf686710578bd7c7f0216fa,4,96,0.04,23,23,False
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,combined,100,connectivity_only,3c1d3a53fa7ab63c1cb8ac3603dc22827942a144d28f429c0b135484b48e5e0f,100,0,1.0,1,1,True
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,combined,100,uncanonicalized_coordrep,2adb66527d6ab6b3f4c401e373af2657f215f67fb996c6cb5f8eb0154baaaa1d,0,100,0.0,4,5,False
full,11,HAYJUO,1,Pd,4,e5262e378257e6ee9db9b801d1778a3a504786df7107a9fd96f5de83c781c387,combined,100,patched_coordrep,a807bc01e33e177844468df077eeb56639e87b0080f176e64e11f07c9c77dcf6,100,0,1.0,1,1,True
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,rigid,100,raw_cartesian,6eb51a4995191cd60fdf2064679c6e527273bf3588a6fd16ea7981e10e73bcf7,0,100,0.0,100,101,False
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,rigid,100,ordered_distance_matrix,c875b1edcf6f00806234edd00c557b8640440d9aa1eccb4423fc40af3e47ff51,100,0,1.0,1,1,True
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,rigid,100,connectivity_only,b8f8ff9ecd73c5fc0dc07f8d9f1509bd848539d86d6cc66eec42f7a6f934f84d,100,0,1.0,1,1,True
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,rigid,100,uncanonicalized_coordrep,b210284c52e3a95ffb601f3c2d02c6e0a1ca6c1d44f76979359c0b96ae87eb70,100,0,1.0,1,1,True
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,rigid,100,patched_coordrep,f866ec11aa1c8eea5ba6258f91f290f3443a734eb80972d943b61f3d27e16352,100,0,1.0,1,1,True
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,permutation,100,raw_cartesian,6eb51a4995191cd60fdf2064679c6e527273bf3588a6fd16ea7981e10e73bcf7,7,93,0.07,24,24,False
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,permutation,100,ordered_distance_matrix,c875b1edcf6f00806234edd00c557b8640440d9aa1eccb4423fc40af3e47ff51,7,93,0.07,24,24,False
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,permutation,100,connectivity_only,b8f8ff9ecd73c5fc0dc07f8d9f1509bd848539d86d6cc66eec42f7a6f934f84d,100,0,1.0,1,1,True
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,permutation,100,uncanonicalized_coordrep,b210284c52e3a95ffb601f3c2d02c6e0a1ca6c1d44f76979359c0b96ae87eb70,0,100,0.0,4,5,False
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,permutation,100,patched_coordrep,f866ec11aa1c8eea5ba6258f91f290f3443a734eb80972d943b61f3d27e16352,100,0,1.0,1,1,True
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,combined,100,raw_cartesian,6eb51a4995191cd60fdf2064679c6e527273bf3588a6fd16ea7981e10e73bcf7,0,100,0.0,100,101,False
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,combined,100,ordered_distance_matrix,c875b1edcf6f00806234edd00c557b8640440d9aa1eccb4423fc40af3e47ff51,4,96,0.04,24,24,False
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,combined,100,connectivity_only,b8f8ff9ecd73c5fc0dc07f8d9f1509bd848539d86d6cc66eec42f7a6f934f84d,100,0,1.0,1,1,True
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,combined,100,uncanonicalized_coordrep,b210284c52e3a95ffb601f3c2d02c6e0a1ca6c1d44f76979359c0b96ae87eb70,0,100,0.0,4,5,False
full,12,LEMQOK,4,Pd,4,fb8074ae61bbe9b54ce88902d42273d0965abfba6a7868df298a2fffe47c0759,combined,100,patched_coordrep,f866ec11aa1c8eea5ba6258f91f290f3443a734eb80972d943b61f3d27e16352,100,0,1.0,1,1,True
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,rigid,100,raw_cartesian,29635058a43afe88b48462dd5044a1ddf6a99a288c1cfa7ac41bc4b712ee4814,0,100,0.0,100,101,False
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,rigid,100,ordered_distance_matrix,b9358a0c45448da5f32a0d87ab24b427d1eb2884fa8a26d21bcb89076c729aac,100,0,1.0,1,1,True
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,rigid,100,connectivity_only,838458be49809280974eea48df682f36ae3b16ee2fc7871d6ee5cca192b4ed07,100,0,1.0,1,1,True
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,rigid,100,uncanonicalized_coordrep,821de2843965cc02eac7587efb047b64b6cc5dc92288033ad9231d85535c332d,100,0,1.0,1,1,True
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,rigid,100,patched_coordrep,5f907004661043a765580ea5fbe3359ade094e1791c98437cd4ff26278b78fcb,100,0,1.0,1,1,True
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,permutation,100,raw_cartesian,29635058a43afe88b48462dd5044a1ddf6a99a288c1cfa7ac41bc4b712ee4814,1,99,0.01,75,75,False
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,permutation,100,ordered_distance_matrix,b9358a0c45448da5f32a0d87ab24b427d1eb2884fa8a26d21bcb89076c729aac,1,99,0.01,75,75,False
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,permutation,100,connectivity_only,838458be49809280974eea48df682f36ae3b16ee2fc7871d6ee5cca192b4ed07,100,0,1.0,1,1,True
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,permutation,100,uncanonicalized_coordrep,821de2843965cc02eac7587efb047b64b6cc5dc92288033ad9231d85535c332d,26,74,0.26,10,10,False
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,permutation,100,patched_coordrep,5f907004661043a765580ea5fbe3359ade094e1791c98437cd4ff26278b78fcb,100,0,1.0,1,1,True
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,combined,100,raw_cartesian,29635058a43afe88b48462dd5044a1ddf6a99a288c1cfa7ac41bc4b712ee4814,0,100,0.0,100,101,False
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,combined,100,ordered_distance_matrix,b9358a0c45448da5f32a0d87ab24b427d1eb2884fa8a26d21bcb89076c729aac,0,100,0.0,73,74,False
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,combined,100,connectivity_only,838458be49809280974eea48df682f36ae3b16ee2fc7871d6ee5cca192b4ed07,100,0,1.0,1,1,True
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,combined,100,uncanonicalized_coordrep,821de2843965cc02eac7587efb047b64b6cc5dc92288033ad9231d85535c332d,26,74,0.26,8,8,False
full,13,LOPLUX,1,Fe,5,f28911cdbeeaf120eb0b4420878a73b9c95acde30cbcc0df3feee675eaf40b23,combined,100,patched_coordrep,5f907004661043a765580ea5fbe3359ade094e1791c98437cd4ff26278b78fcb,100,0,1.0,1,1,True
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,rigid,100,raw_cartesian,15a6013787cff91e4f53fe81d000654e4d2269b61462211248b5687fec182310,0,100,0.0,100,101,False
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,rigid,100,ordered_distance_matrix,78fd0ecdbc6c3aa954ab01258278391ffc3c2bc0a9ac5d5c4c384fdb523e89ac,100,0,1.0,1,1,True
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,rigid,100,connectivity_only,80ad527d42176fd9bf8cf4a45d5a860abafd8b0808cbd6c9bc82eb7bd98fbf5a,100,0,1.0,1,1,True
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,rigid,100,uncanonicalized_coordrep,39df5a84eba616d69fa5b733e7121bc8410b9451de6696b06f7c863bf3de167d,100,0,1.0,1,1,True
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,rigid,100,patched_coordrep,64aff31f286f9524645f720bb1c6c1836927bc373f191e0f59470f74f0f1dd63,100,0,1.0,1,1,True
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,permutation,100,raw_cartesian,15a6013787cff91e4f53fe81d000654e4d2269b61462211248b5687fec182310,0,100,0.0,63,64,False
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,permutation,100,ordered_distance_matrix,78fd0ecdbc6c3aa954ab01258278391ffc3c2bc0a9ac5d5c4c384fdb523e89ac,0,100,0.0,63,64,False
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,permutation,100,connectivity_only,80ad527d42176fd9bf8cf4a45d5a860abafd8b0808cbd6c9bc82eb7bd98fbf5a,100,0,1.0,1,1,True
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,permutation,100,uncanonicalized_coordrep,39df5a84eba616d69fa5b733e7121bc8410b9451de6696b06f7c863bf3de167d,5,95,0.05,13,13,False
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,permutation,100,patched_coordrep,64aff31f286f9524645f720bb1c6c1836927bc373f191e0f59470f74f0f1dd63,100,0,1.0,1,1,True
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,combined,100,raw_cartesian,15a6013787cff91e4f53fe81d000654e4d2269b61462211248b5687fec182310,0,100,0.0,100,101,False
full,14,QONFUW,3,Cu,5,5c8aa3cd0e791e7b7b7a487e30a00eefb3f79da50bc7b7bc323d55ed9374c33f,combined,100,ordered_distance_matrix,78fd0ecdbc6c3aa954ab01258278391ffc3c2bc0a9ac5d5c4c384fdb523e89ac,0,100,0.0,71,72,False
